trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,balance,commission,margin_available
95,-3.3,20160318 08:33:38 EST,20160318 08:33:38 EST,20160318 08:33:38 EST,1.12875,,EURUSD,long,20160318 08:31:51 EST,20160318 08:38:00 EST,open,20160318 08:31:51 EST,1.12867,10000.0,,3.0,3.0,,EURUSD,strat103v1,9304.51434,6.0,-2865430.67214
96,-9.94758,20160318 08:36:21 EST,20160318 08:36:21 EST,20160318 08:36:21 EST,0.96768,,USDCHF,long,20160318 08:34:22 EST,20160318 08:43:31 EST,open,20160318 08:34:22 EST,0.96765,10000.0,,3.0,3.0,,USDCHF,strat103v1,9294.91434,6.0,-2894817.93204
100,-16.93176,20160318 08:45:20 EST,20160318 08:45:20 EST,20160318 08:45:20 EST,0.96725,,USDCHF,long,20160318 08:43:43 EST,20160318 08:47:29 EST,open,20160318 08:43:43 EST,0.9671,10000.0,,3.0,3.0,,USDCHF,strat103v1,9263.04658,6.0,-2890981.1904
97,-7.848,20160318 08:36:33 EST,20160318 08:36:33 EST,20160318 08:36:33 EST,111.507,,USDJPY,long,20160318 08:34:34 EST,20160318 08:47:51 EST,open,20160318 08:34:34 EST,111.497,10000.0,,3.0,3.0,,USDJPY,strat103v1,9259.04658,6.0,-2949784.57164
98,-18.936,20160318 08:43:54 EST,20160318 08:43:54 EST,20160318 08:43:54 EST,125.813,,EURJPY,long,20160318 08:36:55 EST,20160318 08:49:51 EST,open,20160318 08:36:55 EST,125.887,10000.0,,3.0,3.0,,EURJPY,strat103v1,9255.04658,6.0,-3012454.47564
101,1.5915,20160318 08:49:51 EST,20160318 08:49:51 EST,20160318 08:49:51 EST,0.96739,,USDCHF,long,20160318 08:47:40 EST,20160318 08:52:33 EST,open,20160318 08:47:40 EST,0.96787,10000.0,,3.0,3.0,,USDCHF,strat103v1,9256.63808,6.0,-3045701.89932
99,-9.6,20160318 08:40:29 EST,20160318 08:40:29 EST,20160318 08:40:29 EST,1.12855,,EURUSD,long,20160318 08:38:11 EST,20160318 08:55:47 EST,open,20160318 08:38:11 EST,1.1286,10000.0,,3.0,3.0,,EURUSD,strat103v1,9236.13594,6.0,-3046339.55346
103,-9.696,20160318 08:54:32 EST,20160318 08:54:32 EST,20160318 08:54:32 EST,125.868,,EURJPY,long,20160318 08:50:03 EST,20160318 08:58:20 EST,open,20160318 08:50:03 EST,125.871,10000.0,,3.0,3.0,,EURJPY,strat103v1,9235.45594,6.0,-3050126.44146
102,1.92,20160318 08:58:08 EST,20160318 08:58:08 EST,20160318 08:58:08 EST,111.529,,USDJPY,long,20160318 08:48:03 EST,20160318 08:59:47 EST,open,20160318 08:48:03 EST,111.529,10000.0,,3.0,3.0,,USDJPY,strat103v1,9224.17594,6.0,-3079575.37746
105,-6.6,20160318 08:57:35 EST,20160318 08:57:35 EST,20160318 08:57:35 EST,1.12865,,EURUSD,long,20160318 08:55:59 EST,20160318 09:00:20 EST,open,20160318 08:55:59 EST,1.1283,10000.0,,3.0,3.0,,EURUSD,strat103v1,9220.17594,6.0,-3142870.40946
106,-11.28,20160318 08:59:46 EST,20160318 08:59:46 EST,20160318 08:59:46 EST,125.835,,EURJPY,long,20160318 08:58:31 EST,20160318 09:00:43 EST,open,20160318 08:58:31 EST,125.855,10000.0,,3.0,3.0,,EURJPY,strat103v1,9216.17594,6.0,-3209946.62946
107,-6.0,20160318 09:01:26 EST,20160318 09:01:26 EST,20160318 09:01:26 EST,111.538,,USDJPY,long,20160318 08:59:58 EST,20160318 09:02:31 EST,open,20160318 08:59:58 EST,111.53,10000.0,,3.0,3.0,,USDJPY,strat103v1,9210.17594,6.0,-3243170.23746
110,-6.528,20160318 09:03:26 EST,20160318 09:03:26 EST,20160318 09:03:26 EST,111.523,,USDJPY,long,20160318 09:02:43 EST,20160318 09:04:32 EST,open,20160318 09:02:43 EST,111.523,10000.0,,3.0,3.0,,USDJPY,strat103v1,9184.34794,6.0,-3215882.53746
108,-7.5,20160318 09:03:15 EST,20160318 09:03:15 EST,20160318 09:03:15 EST,1.1283,,EURUSD,long,20160318 09:00:32 EST,20160318 09:06:11 EST,open,20160318 09:00:32 EST,1.12827,10000.0,,3.0,3.0,,EURUSD,strat103v1,9180.34794,6.0,-3279172.18146
111,-6.792,20160318 09:06:22 EST,20160318 09:06:22 EST,20160318 09:06:22 EST,111.518,,USDJPY,long,20160318 09:04:44 EST,20160318 09:07:28 EST,open,20160318 09:04:44 EST,111.517,10000.0,,3.0,3.0,,USDJPY,strat103v1,9173.55594,6.0,-3313019.41746
92,-19.8,20160318 09:04:10 EST,20160318 09:04:10 EST,20160318 09:04:10 EST,0.76271,,AUDUSD,long,20160318 08:26:46 EST,20160318 09:09:10 EST,open,20160318 08:26:46 EST,0.76198,10000.0,,3.0,3.0,,AUDUSD,strat103v1,9160.03994,6.0,-3268809.11346
112,-4.5,20160318 09:08:13 EST,20160318 09:08:13 EST,20160318 09:08:13 EST,1.1283,,EURUSD,long,20160318 09:06:22 EST,20160318 09:09:23 EST,open,20160318 09:06:22 EST,1.12824,10000.0,,3.0,3.0,,EURUSD,strat103v1,9158.03994,6.0,-3302656.31346
7,91.98414,20160318 09:09:23 EST,20160318 09:09:23 EST,20160318 09:09:23 EST,1.29649,,USDCAD,long,20160318 06:23:50 EST,20160318 09:09:23 EST,open,20160318 06:23:50 EST,1.29649,10000.0,,3.0,3.0,,USDCAD,strat103v1,9250.02408,6.0,-3325515.11346
109,-11.544,20160318 09:08:35 EST,20160318 09:08:35 EST,20160318 09:08:35 EST,125.834,,EURJPY,long,20160318 09:00:54 EST,20160318 09:09:47 EST,open,20160318 09:00:54 EST,125.809,10000.0,,3.0,3.0,,EURJPY,strat103v1,9244.02408,6.0,-3421643.3031
113,-5.472,20160318 09:08:35 EST,20160318 09:08:35 EST,20160318 09:08:35 EST,111.52,,USDJPY,long,20160318 09:07:40 EST,20160318 09:10:35 EST,open,20160318 09:07:40 EST,111.53,10000.0,,3.0,3.0,,USDJPY,strat103v1,9234.12408,6.0,-3450462.8991
115,-9.9,20160318 09:10:11 EST,20160318 09:10:11 EST,20160318 09:10:11 EST,1.12793,,EURUSD,long,20160318 09:09:35 EST,20160318 09:13:13 EST,open,20160318 09:09:35 EST,1.12812,10000.0,,3.0,3.0,,EURUSD,strat103v1,9217.82808,6.0,-3480549.7791
104,-14.80614,20160318 08:54:10 EST,20160318 08:54:10 EST,20160318 08:54:10 EST,0.96758,,USDCHF,long,20160318 08:52:45 EST,20160318 09:13:38 EST,open,20160318 08:52:45 EST,0.96794,10000.0,,3.0,3.0,,USDCHF,strat103v1,9207.62808,6.0,-3520932.74514
117,-16.296,20160318 09:11:43 EST,20160318 09:11:43 EST,20160318 09:11:43 EST,125.77,,EURJPY,long,20160318 09:10:00 EST,20160318 09:13:51 EST,open,20160318 09:10:00 EST,125.815,10000.0,,3.0,3.0,,EURJPY,strat103v1,9195.97208,6.0,-3524709.00114
121,-9.96,20160318 09:14:48 EST,20160318 09:14:48 EST,20160318 09:14:48 EST,125.8,,EURJPY,long,20160318 09:14:03 EST,20160318 09:16:43 EST,open,20160318 09:14:03 EST,125.796,10000.0,,3.0,3.0,,EURJPY,strat103v1,9184.01208,6.0,-3587315.57118
119,-15.6,20160318 09:20:17 EST,20160318 09:20:17 EST,20160318 09:20:17 EST,1.12785,,EURUSD,long,20160318 09:13:26 EST,20160318 09:21:14 EST,open,20160318 09:13:26 EST,1.12823,10000.0,,3.0,3.0,,EURUSD,strat103v1,9163.50808,6.0,-3587329.87518
118,-13.656,20160318 09:13:39 EST,20160318 09:13:39 EST,20160318 09:13:39 EST,111.511,,USDJPY,long,20160318 09:10:47 EST,20160318 09:21:38 EST,open,20160318 09:10:47 EST,111.525,10000.0,,3.0,3.0,,USDJPY,strat103v1,9159.50808,6.0,-3650621.47518
123,-7.80000000001,20160318 09:22:12 EST,20160318 09:22:12 EST,20160318 09:22:12 EST,1.12824,,EURUSD,long,20160318 09:21:26 EST,20160318 09:23:17 EST,open,20160318 09:21:26 EST,1.12839,10000.0,,3.0,3.0,,EURUSD,strat103v1,9151.70808,6.0,-3680069.36718
122,-8.904,20160318 09:17:40 EST,20160318 09:17:40 EST,20160318 09:17:40 EST,125.799,,EURJPY,long,20160318 09:16:55 EST,20160318 09:24:36 EST,open,20160318 09:16:55 EST,125.842,10000.0,,3.0,3.0,,EURJPY,strat103v1,9144.65208,6.0,-3717700.41918
124,-7.056,20160318 09:23:29 EST,20160318 09:23:29 EST,20160318 09:23:29 EST,111.524,,USDJPY,long,20160318 09:21:50 EST,20160318 09:24:36 EST,open,20160318 09:21:50 EST,111.53,10000.0,,3.0,3.0,,USDJPY,strat103v1,9142.65208,6.0,-3747144.33918
127,-10.224,20160318 09:25:34 EST,20160318 09:25:34 EST,20160318 09:25:34 EST,111.507,,USDJPY,long,20160318 09:24:48 EST,20160318 09:28:41 EST,open,20160318 09:24:48 EST,111.538,10000.0,,3.0,3.0,,USDJPY,strat103v1,9107.33776,6.0,-3746591.08746
120,-21.79032,20160318 09:28:30 EST,20160318 09:28:30 EST,20160318 09:28:30 EST,0.96742,,USDCHF,long,20160318 09:13:52 EST,20160318 09:29:39 EST,open,20160318 09:13:52 EST,0.96733,10000.0,,3.0,3.0,,USDCHF,strat103v1,9103.33776,6.0,-3805411.06224
125,-9.3,20160318 09:25:11 EST,20160318 09:25:11 EST,20160318 09:25:11 EST,1.12826,,EURUSD,long,20160318 09:23:28 EST,20160318 09:30:46 EST,open,20160318 09:23:28 EST,1.12846,10000.0,,3.0,3.0,,EURUSD,strat103v1,9099.33776,6.0,-3868638.80502
130,-6.0,20160318 09:34:22 EST,20160318 09:34:22 EST,20160318 09:34:22 EST,1.12845,,EURUSD,long,20160318 09:30:57 EST,20160318 09:36:31 EST,open,20160318 09:30:57 EST,1.1286,10000.0,,3.0,3.0,,EURUSD,strat103v1,9108.08176,6.0,-3839811.06102
128,7.992,20160318 09:35:16 EST,20160318 09:35:16 EST,20160318 09:35:16 EST,111.591,,USDJPY,long,20160318 09:28:54 EST,20160318 09:37:26 EST,open,20160318 09:28:54 EST,111.57,10000.0,,3.0,3.0,,USDJPY,strat103v1,9119.3467,6.0,-3874037.96244
116,11.26494,20160318 09:37:04 EST,20160318 09:37:04 EST,20160318 09:37:04 EST,1.29739,,USDCAD,long,20160318 09:09:35 EST,20160318 09:39:04 EST,open,20160318 09:09:35 EST,1.29672,10000.0,,3.0,3.0,,USDCAD,strat103v1,9113.6467,6.0,-3898706.54628
131,-5.7,20160318 09:38:31 EST,20160318 09:38:31 EST,20160318 09:38:31 EST,1.12876,,EURUSD,long,20160318 09:36:42 EST,20160318 09:40:41 EST,open,20160318 09:36:42 EST,1.12865,10000.0,,3.0,3.0,,EURUSD,strat103v1,9107.9107,6.0,-3932183.61324
132,-5.736,20160318 09:39:26 EST,20160318 09:39:26 EST,20160318 09:39:26 EST,111.578,,USDJPY,long,20160318 09:37:38 EST,20160318 09:41:25 EST,open,20160318 09:37:38 EST,111.579,10000.0,,3.0,3.0,,USDJPY,strat103v1,9100.99972,6.0,-3966129.93744
134,-6.9,20160318 09:42:20 EST,20160318 09:42:20 EST,20160318 09:42:20 EST,1.12872,,EURUSD,long,20160318 09:40:53 EST,20160318 09:43:46 EST,open,20160318 09:40:53 EST,1.12891,10000.0,,3.0,3.0,,EURUSD,strat103v1,9085.23572,6.0,-3966142.50144
135,-12.864,20160318 09:42:42 EST,20160318 09:42:42 EST,20160318 09:42:42 EST,111.546,,USDJPY,long,20160318 09:41:37 EST,20160318 09:44:30 EST,open,20160318 09:41:37 EST,111.535,10000.0,,3.0,3.0,,USDJPY,strat103v1,9081.23572,6.0,-4029454.14144
126,-1.248,20160318 09:33:07 EST,20160318 09:33:07 EST,20160318 09:33:07 EST,125.855,,EURJPY,long,20160318 09:24:48 EST,20160318 09:44:42 EST,open,20160318 09:24:48 EST,125.947,10000.0,,3.0,3.0,,EURJPY,strat103v1,9079.23572,6.0,-4062704.14944
114,-10.2,20160318 09:13:14 EST,20160318 09:13:14 EST,20160318 09:13:14 EST,0.76182,,AUDUSD,long,20160318 09:09:23 EST,20160318 09:45:37 EST,open,20160318 09:09:23 EST,0.76234,10000.0,,3.0,3.0,,AUDUSD,strat103v1,9073.23572,6.0,-4148266.95744
137,-21.048,20160318 09:49:33 EST,20160318 09:49:33 EST,20160318 09:49:33 EST,111.465,,USDJPY,long,20160318 09:44:42 EST,20160318 09:51:43 EST,open,20160318 09:44:42 EST,111.479,10000.0,,3.0,3.0,,USDJPY,strat103v1,9031.70772,6.0,-4137908.53344
138,-24.48,20160318 09:49:44 EST,20160318 09:49:44 EST,20160318 09:49:44 EST,125.88,,EURJPY,long,20160318 09:44:53 EST,20160318 09:51:54 EST,open,20160318 09:44:53 EST,125.875,10000.0,,3.0,3.0,,EURJPY,strat103v1,9029.70772,6.0,-4171139.53344
141,-3.888,20160318 09:52:50 EST,20160318 09:52:50 EST,20160318 09:52:50 EST,125.884,,EURJPY,long,20160318 09:52:06 EST,20160318 09:57:31 EST,open,20160318 09:52:06 EST,125.902,10000.0,,3.0,3.0,,EURJPY,strat103v1,9026.11972,6.0,-4177059.67344
139,-9.6,20160318 09:53:34 EST,20160318 09:53:34 EST,20160318 09:53:34 EST,0.76222,,AUDUSD,long,20160318 09:45:48 EST,20160318 09:59:31 EST,open,20160318 09:45:48 EST,0.7621,10000.0,,3.0,3.0,,AUDUSD,strat103v1,9024.87172,6.0,-4203730.34544
136,3.9,20160318 09:52:28 EST,20160318 09:52:28 EST,20160318 09:52:28 EST,1.12921,,EURUSD,long,20160318 09:43:58 EST,20160318 10:01:32 EST,open,20160318 09:43:58 EST,1.12808,10000.0,,3.0,3.0,,EURUSD,strat103v1,8989.18058,6.0,-4198146.52962
129,-6.91098,20160318 09:41:25 EST,20160318 09:41:25 EST,20160318 09:41:25 EST,0.9673,,USDCHF,long,20160318 09:29:51 EST,20160318 10:04:34 EST,open,20160318 09:29:51 EST,0.96766,10000.0,,3.0,3.0,,USDCHF,strat103v1,8985.18058,6.0,-4261382.19318
140,-1.248,20160318 09:57:31 EST,20160318 09:57:31 EST,20160318 09:57:31 EST,111.484,,USDJPY,long,20160318 09:51:54 EST,20160318 10:04:56 EST,open,20160318 09:51:54 EST,111.527,10000.0,,3.0,3.0,,USDJPY,strat103v1,8981.18058,6.0,-4320203.5152
144,-7.5,20160318 10:06:45 EST,20160318 10:06:45 EST,20160318 10:06:45 EST,1.12834,,EURUSD,long,20160318 10:01:43 EST,20160318 10:08:45 EST,open,20160318 10:01:43 EST,1.12834,10000.0,,3.0,3.0,,EURUSD,strat103v1,8964.74858,6.0,-4297348.7472
146,-9.432,20160318 10:07:18 EST,20160318 10:07:18 EST,20160318 10:07:18 EST,111.52,,USDJPY,long,20160318 10:05:07 EST,20160318 10:09:41 EST,open,20160318 10:05:07 EST,111.448,10000.0,,3.0,3.0,,USDJPY,strat103v1,8951.15708,6.0,-4331258.41668
142,-14.184,20160318 10:00:16 EST,20160318 10:00:16 EST,20160318 10:00:16 EST,125.876,,EURJPY,long,20160318 09:57:43 EST,20160318 10:09:52 EST,open,20160318 09:57:43 EST,125.815,10000.0,,3.0,3.0,,EURJPY,strat103v1,8949.15708,6.0,-4364473.57668
147,-7.5,20160318 10:10:47 EST,20160318 10:10:47 EST,20160318 10:10:47 EST,1.12855,,EURUSD,long,20160318 10:08:57 EST,20160318 10:12:24 EST,open,20160318 10:08:57 EST,1.12826,10000.0,,3.0,3.0,,EURUSD,strat103v1,8951.38508,6.0,-4397669.47668
148,7.728,20160318 10:11:41 EST,20160318 10:11:41 EST,20160318 10:11:41 EST,111.506,,USDJPY,long,20160318 10:09:53 EST,20160318 10:13:07 EST,open,20160318 10:09:53 EST,111.511,10000.0,,3.0,3.0,,USDJPY,strat103v1,8947.38508,6.0,-4460959.78068
143,-7.5,20160318 10:08:34 EST,20160318 10:08:34 EST,20160318 10:08:34 EST,0.76194,,AUDUSD,long,20160318 09:59:43 EST,20160318 10:14:23 EST,open,20160318 09:59:43 EST,0.76216,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8943.38508,6.0,-4513261.37268
150,2.1,20160318 10:14:56 EST,20160318 10:14:56 EST,20160318 10:14:56 EST,1.12865,,EURUSD,long,20160318 10:12:35 EST,20160318 10:17:48 EST,open,20160318 10:12:35 EST,1.12889,10000.0,,3.0,3.0,,EURUSD,strat103v1,8940.58108,6.0,-4506699.48468
145,-13.5915,20160318 10:09:29 EST,20160318 10:09:29 EST,20160318 10:09:29 EST,0.96722,,USDCHF,long,20160318 10:04:45 EST,20160318 10:18:22 EST,open,20160318 10:04:45 EST,0.96721,10000.0,,3.0,3.0,,USDCHF,strat103v1,8936.58108,6.0,-4569937.08354
151,-8.904,20160318 10:16:11 EST,20160318 10:16:11 EST,20160318 10:16:11 EST,111.492,,USDJPY,long,20160318 10:13:19 EST,20160318 10:18:22 EST,open,20160318 10:13:19 EST,111.479,10000.0,,3.0,3.0,,USDJPY,strat103v1,8934.58108,6.0,-4599367.53954
152,-13.2,20160318 10:19:18 EST,20160318 10:19:18 EST,20160318 10:19:18 EST,0.76192,,AUDUSD,long,20160318 10:14:35 EST,20160318 10:20:14 EST,open,20160318 10:14:35 EST,0.76185,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8915.08108,6.0,-4594869.04206
153,-6.3,20160318 10:19:18 EST,20160318 10:19:18 EST,20160318 10:19:18 EST,1.1289,,EURUSD,long,20160318 10:17:59 EST,20160318 10:20:26 EST,open,20160318 10:17:59 EST,1.12888,10000.0,,3.0,3.0,,EURUSD,strat103v1,8913.08108,6.0,-4628735.44206
155,-6.0,20160318 10:19:41 EST,20160318 10:19:41 EST,20160318 10:19:41 EST,111.482,,USDJPY,long,20160318 10:18:34 EST,20160318 10:23:31 EST,open,20160318 10:18:34 EST,111.499,10000.0,,3.0,3.0,,USDJPY,strat103v1,8895.88108,6.0,-4658178.37806
156,-13.5,20160318 10:22:25 EST,20160318 10:22:25 EST,20160318 10:22:25 EST,0.76172,,AUDUSD,long,20160318 10:20:26 EST,20160318 10:24:15 EST,open,20160318 10:20:26 EST,0.76182,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8891.88108,6.0,-4710468.71406
154,-5.69634,20160318 10:24:37 EST,20160318 10:24:37 EST,20160318 10:24:37 EST,0.96723,,USDCHF,long,20160318 10:18:34 EST,20160318 10:25:53 EST,open,20160318 10:18:34 EST,0.96741,10000.0,,3.0,3.0,,USDCHF,strat103v1,8873.09674,6.0,-4703903.53194
158,-17.088,20160318 10:24:49 EST,20160318 10:24:49 EST,20160318 10:24:49 EST,111.457,,USDJPY,long,20160318 10:23:43 EST,20160318 10:25:53 EST,open,20160318 10:23:43 EST,111.488,10000.0,,3.0,3.0,,USDJPY,strat103v1,8871.09674,6.0,-4733336.36394
159,-23.1,20160318 10:26:17 EST,20160318 10:26:17 EST,20160318 10:26:17 EST,0.76123,,AUDUSD,long,20160318 10:24:26 EST,20160318 10:27:13 EST,open,20160318 10:24:26 EST,0.76128,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8845.99674,6.0,-4792157.15328
157,-5.7,20160318 10:22:47 EST,20160318 10:22:47 EST,20160318 10:22:47 EST,1.12886,,EURUSD,long,20160318 10:20:37 EST,20160318 10:28:19 EST,open,20160318 10:20:37 EST,1.12882,10000.0,,3.0,3.0,,EURUSD,strat103v1,8831.02618,6.0,-4790049.9345
160,-10.85856,20160318 10:27:35 EST,20160318 10:27:35 EST,20160318 10:27:35 EST,0.96733,,USDCHF,long,20160318 10:26:05 EST,20160318 10:29:48 EST,open,20160318 10:26:05 EST,0.9672,10000.0,,3.0,3.0,,USDCHF,strat103v1,8830.22618,6.0,-4796572.2297
161,-8.112,20160318 10:27:36 EST,20160318 10:27:36 EST,20160318 10:27:36 EST,111.509,,USDJPY,long,20160318 10:26:06 EST,20160318 10:29:59 EST,open,20160318 10:26:06 EST,111.506,10000.0,,3.0,3.0,,USDJPY,strat103v1,8826.22618,6.0,-4855377.68328
165,-14.712,20160318 10:31:27 EST,20160318 10:31:27 EST,20160318 10:31:27 EST,111.476,,USDJPY,long,20160318 10:30:11 EST,20160318 10:32:56 EST,open,20160318 10:30:11 EST,111.484,10000.0,,3.0,3.0,,USDJPY,strat103v1,8827.1964,6.0,-4822212.29148
163,-1.8,20160318 10:29:36 EST,20160318 10:29:36 EST,20160318 10:29:36 EST,1.12898,,EURUSD,long,20160318 10:28:31 EST,20160318 10:33:19 EST,open,20160318 10:28:31 EST,1.12909,10000.0,,3.0,3.0,,EURUSD,strat103v1,8823.1964,6.0,-4885516.76748
149,8.52,20160318 10:32:56 EST,20160318 10:32:56 EST,20160318 10:32:56 EST,125.882,,EURJPY,long,20160318 10:10:04 EST,20160318 10:33:30 EST,open,20160318 10:10:04 EST,125.893,10000.0,,3.0,3.0,,EURJPY,strat103v1,8819.1964,6.0,-4952630.31948
164,-0.83778,20160318 10:32:44 EST,20160318 10:32:44 EST,20160318 10:32:44 EST,0.9673,,USDCHF,long,20160318 10:29:59 EST,20160318 10:34:26 EST,open,20160318 10:29:59 EST,0.96773,10000.0,,3.0,3.0,,USDCHF,strat103v1,8815.3124,6.0,-4951939.52466
167,-0.3,20160318 10:34:15 EST,20160318 10:34:15 EST,20160318 10:34:15 EST,1.12945,,EURUSD,long,20160318 10:33:30 EST,20160318 10:35:10 EST,open,20160318 10:33:30 EST,1.12947,10000.0,,3.0,3.0,,EURUSD,strat103v1,8811.3124,6.0,-5015210.32116
168,-8.904,20160318 10:35:34 EST,20160318 10:35:34 EST,20160318 10:35:34 EST,125.886,,EURJPY,long,20160318 10:33:42 EST,20160318 10:36:29 EST,open,20160318 10:33:42 EST,125.931,10000.0,,3.0,3.0,,EURJPY,strat103v1,8793.72788,6.0,-5019725.98518
166,-7.584,20160318 10:33:30 EST,20160318 10:33:30 EST,20160318 10:33:30 EST,111.478,,USDJPY,long,20160318 10:33:08 EST,20160318 10:36:29 EST,open,20160318 10:33:08 EST,111.492,10000.0,,3.0,3.0,,USDJPY,strat103v1,8791.72788,6.0,-5049159.87318
169,-12.68052,20160318 10:35:22 EST,20160318 10:35:22 EST,20160318 10:35:22 EST,0.96753,,USDCHF,long,20160318 10:34:38 EST,20160318 10:37:26 EST,open,20160318 10:34:38 EST,0.9676,10000.0,,3.0,3.0,,USDCHF,strat103v1,8785.72788,6.0,-5141220.89478
162,-3.0,20160318 10:29:25 EST,20160318 10:29:25 EST,20160318 10:29:25 EST,0.76145,,AUDUSD,long,20160318 10:27:24 EST,20160318 10:39:06 EST,open,20160318 10:27:24 EST,0.76207,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8787.07588,6.0,-5130136.76676
170,14.7,20160318 10:38:10 EST,20160318 10:38:10 EST,20160318 10:38:10 EST,1.13015,,EURUSD,long,20160318 10:35:22 EST,20160318 10:39:18 EST,open,20160318 10:35:22 EST,1.13062,10000.0,,3.0,3.0,,EURUSD,strat103v1,8785.07588,6.0,-5164055.36676
172,-17.352,20160318 10:38:32 EST,20160318 10:38:32 EST,20160318 10:38:32 EST,111.446,,USDJPY,long,20160318 10:36:42 EST,20160318 10:39:30 EST,open,20160318 10:36:42 EST,111.411,10000.0,,3.0,3.0,,USDJPY,strat103v1,8766.73084,6.0,-5187628.11582
173,-19.36104,20160318 10:39:30 EST,20160318 10:39:30 EST,20160318 10:39:30 EST,0.96709,,USDCHF,long,20160318 10:37:37 EST,20160318 10:41:23 EST,open,20160318 10:37:37 EST,0.96694,10000.0,,3.0,3.0,,USDCHF,strat103v1,8762.64684,6.0,-5160206.59986
171,-0.984,20160318 10:39:29 EST,20160318 10:39:29 EST,20160318 10:39:29 EST,125.95,,EURJPY,long,20160318 10:36:42 EST,20160318 10:42:41 EST,open,20160318 10:36:42 EST,125.922,10000.0,,3.0,3.0,,EURJPY,strat103v1,8758.64684,6.0,-5222812.71522
176,-7.584,20160318 10:40:28 EST,20160318 10:40:28 EST,20160318 10:40:28 EST,111.378,,USDJPY,long,20160318 10:39:43 EST,20160318 10:42:41 EST,open,20160318 10:39:43 EST,111.383,10000.0,,3.0,3.0,,USDJPY,strat103v1,8756.64684,6.0,-5252217.82722
174,-3.6,20160318 10:40:06 EST,20160318 10:40:06 EST,20160318 10:40:06 EST,0.76215,,AUDUSD,long,20160318 10:39:18 EST,20160318 10:44:13 EST,open,20160318 10:39:18 EST,0.76137,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8751.28684,6.0,-5304460.07922
133,-25.50714,20160318 10:00:05 EST,20160318 10:00:05 EST,20160318 10:00:05 EST,1.29581,,USDCAD,long,20160318 09:39:15 EST,20160318 10:44:26 EST,open,20160318 09:39:15 EST,1.29759,10000.0,,3.0,3.0,,USDCAD,strat103v1,8757.12958,6.0,-5327026.2921
175,-0.9,20160318 10:41:11 EST,20160318 10:41:11 EST,20160318 10:41:11 EST,1.13069,,EURUSD,long,20160318 10:39:29 EST,20160318 10:45:15 EST,open,20160318 10:39:29 EST,1.13037,10000.0,,3.0,3.0,,EURUSD,strat103v1,8757.72958,6.0,-5360624.0295
177,5.84274,20160318 10:44:25 EST,20160318 10:44:25 EST,20160318 10:44:25 EST,0.96735,,USDCHF,long,20160318 10:41:35 EST,20160318 10:45:27 EST,open,20160318 10:41:35 EST,0.96708,10000.0,,3.0,3.0,,USDCHF,strat103v1,8753.72958,6.0,-5423902.38078
178,-3.36,20160318 10:43:39 EST,20160318 10:43:39 EST,20160318 10:43:39 EST,125.928,,EURJPY,long,20160318 10:42:54 EST,20160318 10:45:40 EST,open,20160318 10:42:54 EST,125.914,10000.0,,3.0,3.0,,EURJPY,strat103v1,8751.72958,6.0,-5457143.67678
179,0.60000000001,20160318 10:44:39 EST,20160318 10:44:39 EST,20160318 10:44:39 EST,111.403,,USDJPY,long,20160318 10:42:54 EST,20160318 10:45:41 EST,open,20160318 10:42:54 EST,111.396,10000.0,,3.0,3.0,,USDJPY,strat103v1,8747.72958,6.0,-5515920.39402
180,3.0,20160318 10:46:18 EST,20160318 10:46:18 EST,20160318 10:46:18 EST,0.76184,,AUDUSD,long,20160318 10:44:25 EST,20160318 10:47:08 EST,open,20160318 10:44:25 EST,0.76187,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8725.36558,6.0,-5482026.65802
184,-17.352,20160318 10:46:55 EST,20160318 10:46:55 EST,20160318 10:46:55 EST,125.862,,EURJPY,long,20160318 10:45:55 EST,20160318 10:47:42 EST,open,20160318 10:45:55 EST,125.845,10000.0,,3.0,3.0,,EURJPY,strat103v1,8721.36558,6.0,-5538104.63802
182,-9.9,20160318 10:46:18 EST,20160318 10:46:18 EST,20160318 10:46:18 EST,1.13027,,EURUSD,long,20160318 10:45:27 EST,20160318 10:49:14 EST,open,20160318 10:45:27 EST,1.13004,10000.0,,3.0,3.0,,EURUSD,strat103v1,8713.86558,6.0,-5582374.99002
185,-8.112,20160318 10:46:42 EST,20160318 10:46:42 EST,20160318 10:46:42 EST,111.38,,USDJPY,long,20160318 10:45:55 EST,20160318 10:49:38 EST,open,20160318 10:45:55 EST,111.353,10000.0,,3.0,3.0,,USDJPY,strat103v1,8708.16924,6.0,-5616306.10512
186,-7.5,20160318 10:48:07 EST,20160318 10:48:07 EST,20160318 10:48:07 EST,0.76178,,AUDUSD,long,20160318 10:47:20 EST,20160318 10:51:11 EST,open,20160318 10:47:20 EST,0.76187,10000.0,,3.0,3.0,,AUDUSD,strat103v1,8704.80924,6.0,-5639159.56512
