trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl
92.0,-2.856,20160329 01:38:21 EST,20160329 01:38:21 EST,20160329 01:38:21 EST,76.679,,NZDJPY,long,,20160329 01:09:59 EST,closed,20160329 01:09:59 EST,76.666,,,1.0,1.0,,NZDJPY,,1.144,-1.0,19626.104,4.0,400097.416,19994.104,,,,,
93.0,3.128,20160329 08:14:56 EST,20160329 08:14:56 EST,20160329 08:14:56 EST,76.598,,NZDJPY,short,,20160329 01:38:21 EST,closed,20160329 01:38:21 EST,76.679,,,1.0,1.0,,NZDJPY,,7.128,1.0,19629.232,4.0,400090.288,20001.232,,,,,
94.0,36.92,20160329 11:17:37 EST,20160329 11:17:37 EST,20160329 11:17:37 EST,77.063,,NZDJPY,long,,20160329 08:14:56 EST,closed,20160329 08:14:56 EST,76.598,,,1.0,1.0,,NZDJPY,,40.92,-1.0,19666.152,4.0,400131.208,20042.152,,,,,
95.0,-6.64,20160329 12:08:29 EST,20160329 12:08:29 EST,20160329 12:08:29 EST,77.093,,NZDJPY,short,,20160329 11:17:37 EST,closed,20160329 11:17:37 EST,77.063,,,1.0,1.0,,NZDJPY,,-2.64,1.0,19659.512,4.0,400133.848,20039.512,,,,,
96.0,53.904,20160331 04:39:37 EST,20160331 04:39:37 EST,20160331 04:39:37 EST,77.751,,NZDJPY,long,,20160329 12:08:29 EST,closed,20160329 12:08:29 EST,77.093,,,1.0,1.0,,NZDJPY,,57.904,-1.0,19713.416,4.0,400191.752,20097.416,,,,,
97.0,-9.984,20160331 05:48:47 EST,20160331 05:48:47 EST,20160331 05:48:47 EST,77.819,,NZDJPY,short,,20160331 04:39:37 EST,closed,20160331 04:39:37 EST,77.751,,,1.0,1.0,,NZDJPY,,-5.984,1.0,19703.432,4.0,400197.736,20091.432,,,,,
98.0,4.624,20160401 04:35:05 EST,20160401 04:35:05 EST,20160401 04:35:05 EST,77.917,,NZDJPY,long,,20160331 05:48:47 EST,closed,20160331 05:48:47 EST,77.819,,,1.0,1.0,,NZDJPY,,8.624,-1.0,19708.056,4.0,400206.36,20100.056,,,,,
99.0,-4.352,20160401 09:25:34 EST,20160401 09:25:34 EST,20160401 09:25:34 EST,77.921,,NZDJPY,short,,20160401 04:35:05 EST,closed,20160401 04:35:05 EST,77.917,,,1.0,1.0,,NZDJPY,,-0.352,1.0,19703.704,4.0,400206.712,20099.704,,,,,
100.0,-4.352,20160401 10:05:25 EST,20160401 10:05:25 EST,20160401 10:05:25 EST,77.917,,NZDJPY,long,,20160401 09:25:34 EST,closed,20160401 09:25:34 EST,77.921,,,1.0,1.0,,NZDJPY,,-0.352,-1.0,19699.352,4.0,400206.36,20099.352,,,,,
101.0,-4.352,20160401 12:02:06 EST,20160401 12:02:06 EST,20160401 12:02:06 EST,77.921,,NZDJPY,short,,20160401 10:05:25 EST,closed,20160401 10:05:25 EST,77.917,,,1.0,1.0,,NZDJPY,,-0.352,1.0,19695.0,4.0,400206.712,20099.0,,,,,
102.0,-4.352,20160401 12:03:37 EST,20160401 12:03:37 EST,20160401 12:03:37 EST,77.917,,NZDJPY,long,,20160401 12:02:06 EST,closed,20160401 12:02:06 EST,77.921,,,1.0,1.0,,NZDJPY,,-0.352,-1.0,19690.648,4.0,400206.36,20098.648,,,,,
103.0,-4.352,20160401 15:04:13 EST,20160401 15:04:13 EST,20160401 15:04:13 EST,77.921,,NZDJPY,short,,20160401 12:03:37 EST,closed,20160401 12:03:37 EST,77.917,,,1.0,1.0,,NZDJPY,,-0.352,1.0,19686.296,4.0,400206.712,20098.296,,,,,
104.0,-4.352,20160401 15:33:28 EST,20160401 15:33:28 EST,20160401 15:33:28 EST,77.917,,NZDJPY,long,,20160401 15:04:13 EST,closed,20160401 15:04:13 EST,77.921,,,1.0,1.0,,NZDJPY,,-0.352,-1.0,19681.944,4.0,400206.36,20097.944,,,,,
105.0,-4.352,20160401 16:35:03 EST,20160401 16:35:03 EST,20160401 16:35:03 EST,77.921,,NZDJPY,short,,20160401 15:33:28 EST,closed,20160401 15:33:28 EST,77.917,,,1.0,1.0,,NZDJPY,,-0.352,1.0,19677.592,4.0,400206.712,20097.592,,,,,
106.0,-4.352,20160401 16:41:09 EST,20160401 16:41:09 EST,20160401 16:41:09 EST,77.917,,NZDJPY,long,,20160401 16:35:03 EST,closed,20160401 16:35:03 EST,77.921,,,1.0,1.0,,NZDJPY,,-0.352,-1.0,19673.24,4.0,400206.36,20097.24,,,,,
107.0,-4.352,20160401 16:56:52 EST,20160401 16:56:52 EST,20160401 16:56:52 EST,77.921,,NZDJPY,short,,20160401 16:41:09 EST,closed,20160401 16:41:09 EST,77.917,,,1.0,1.0,,NZDJPY,,-0.352,1.0,19668.888,4.0,400206.712,20096.888,,,,,
108.0,-4.352,20160401 16:57:23 EST,20160401 16:57:23 EST,20160401 16:57:23 EST,77.917,,NZDJPY,long,,20160401 16:56:52 EST,closed,20160401 16:56:52 EST,77.921,,,1.0,1.0,,NZDJPY,,-0.352,-1.0,19664.536,4.0,400206.36,20096.536,,,,,
109.0,94.296,20160403 21:52:55 EST,20160403 21:52:55 EST,20160403 21:52:55 EST,76.8,,NZDJPY,short,,20160401 16:57:23 EST,closed,20160401 16:57:23 EST,77.917,,,1.0,1.0,,NZDJPY,,98.296,1.0,19758.832,4.0,400108.064,20194.832,,,,,
110.0,-28.112,20160404 06:06:13 EST,20160404 06:06:13 EST,20160404 06:06:13 EST,76.526,,NZDJPY,long,,20160403 21:52:55 EST,closed,20160403 21:52:55 EST,76.8,,,1.0,1.0,,NZDJPY,,-24.112,-1.0,19730.72,4.0,400083.952,20170.72,,,,,
111.0,0.576000000001,20160404 08:31:58 EST,20160404 08:31:58 EST,20160404 08:31:58 EST,76.474,,NZDJPY,short,,20160404 06:06:13 EST,closed,20160404 06:06:13 EST,76.526,,,1.0,1.0,,NZDJPY,,4.576,1.0,19731.296,4.0,400079.376,20175.296,,,,,
112.0,-4.88,20160404 09:02:16 EST,20160404 09:02:16 EST,20160404 09:02:16 EST,76.464,,NZDJPY,long,,20160404 08:31:58 EST,closed,20160404 08:31:58 EST,76.474,,,1.0,1.0,,NZDJPY,,-0.879999999999,-1.0,19726.416,4.0,400078.496,20174.416,,,,,
113.0,5.328,20160404 09:32:08 EST,20160404 09:32:08 EST,20160404 09:32:08 EST,76.358,,NZDJPY,short,,20160404 09:02:16 EST,closed,20160404 09:02:16 EST,76.464,,,1.0,1.0,,NZDJPY,,9.328,1.0,19731.744,4.0,400069.168,20183.744,,,,,
114.0,-8.752,20160404 10:18:41 EST,20160404 10:18:41 EST,20160404 10:18:41 EST,76.304,,NZDJPY,long,,20160404 09:32:08 EST,closed,20160404 09:32:08 EST,76.358,,,1.0,1.0,,NZDJPY,,-4.752,-1.0,19722.992,4.0,400064.416,20178.992,,,,,
115.0,104.24,20160405 18:10:36 EST,20160405 18:10:36 EST,20160405 18:10:36 EST,75.074,,NZDJPY,short,,20160404 10:18:41 EST,closed,20160404 10:18:41 EST,76.304,,,1.0,1.0,,NZDJPY,,108.24,1.0,19827.232,4.0,399956.176,20287.232,,,,,
116.0,-1.976,20160405 18:37:22 EST,20160405 18:37:22 EST,20160405 18:37:22 EST,75.097,,NZDJPY,long,,20160405 18:10:36 EST,closed,20160405 18:10:36 EST,75.074,,,1.0,1.0,,NZDJPY,,2.024,-1.0,19825.256,4.0,399958.2,20289.256,,,,,
117.0,-19.312,20160405 20:31:59 EST,20160405 20:31:59 EST,20160405 20:31:59 EST,75.271,,NZDJPY,short,,20160405 18:37:22 EST,closed,20160405 18:37:22 EST,75.097,,,1.0,1.0,,NZDJPY,,-15.312,1.0,19805.944,4.0,399973.512,20273.944,,,,,
118.0,-20.28,20160405 21:31:56 EST,20160405 21:31:56 EST,20160405 21:31:56 EST,75.086,,NZDJPY,long,,20160405 20:31:59 EST,closed,20160405 20:31:59 EST,75.271,,,1.0,1.0,,NZDJPY,,-16.28,-1.0,19785.664,4.0,399957.232,20257.664,,,,,
119.0,-13.328,20160405 23:02:07 EST,20160405 23:02:07 EST,20160405 23:02:07 EST,75.192,,NZDJPY,short,,20160405 21:31:56 EST,closed,20160405 21:31:56 EST,75.086,,,1.0,1.0,,NZDJPY,,-9.328,1.0,19772.336,4.0,399966.56,20248.336,,,,,
120.0,-1.624,20160406 01:02:13 EST,20160406 01:02:13 EST,20160406 01:02:13 EST,75.219,,NZDJPY,long,,20160405 23:02:07 EST,closed,20160405 23:02:07 EST,75.192,,,1.0,1.0,,NZDJPY,,2.376,-1.0,19770.712,4.0,399968.936,20250.712,,,,,
121.0,1.192,20160406 01:33:10 EST,20160406 01:33:10 EST,20160406 01:33:10 EST,75.16,,NZDJPY,short,,20160406 01:02:13 EST,closed,20160406 01:02:13 EST,75.219,,,1.0,1.0,,NZDJPY,,5.192,1.0,19771.904,4.0,399963.744,20255.904,,,,,
122.0,-3.384,20160406 01:55:31 EST,20160406 01:55:31 EST,20160406 01:55:31 EST,75.167,,NZDJPY,long,,20160406 01:33:10 EST,closed,20160406 01:33:10 EST,75.16,,,1.0,1.0,,NZDJPY,,0.616,-1.0,19768.52,4.0,399964.36,20256.52,,,,,
123.0,-7.344,20160406 03:02:06 EST,20160406 03:02:06 EST,20160406 03:02:06 EST,75.205,,NZDJPY,short,,20160406 01:55:31 EST,closed,20160406 01:55:31 EST,75.167,,,1.0,1.0,,NZDJPY,,-3.344,1.0,19761.176,4.0,399967.704,20253.176,,,,,
124.0,-14.208,20160406 04:02:00 EST,20160406 04:02:00 EST,20160406 04:02:00 EST,75.089,,NZDJPY,long,,20160406 03:02:06 EST,closed,20160406 03:02:06 EST,75.205,,,1.0,1.0,,NZDJPY,,-10.208,-1.0,19746.968,4.0,399957.496,20242.968,,,,,
125.0,13.688,20160406 06:32:05 EST,20160406 06:32:05 EST,20160406 06:32:05 EST,74.888,,NZDJPY,short,,20160406 04:02:00 EST,closed,20160406 04:02:00 EST,75.089,,,1.0,1.0,,NZDJPY,,17.688,1.0,19760.656,4.0,399939.808,20260.656,,,,,
126.0,-10.512,20160406 07:02:07 EST,20160406 07:02:07 EST,20160406 07:02:07 EST,74.814,,NZDJPY,long,,20160406 06:32:05 EST,closed,20160406 06:32:05 EST,74.888,,,1.0,1.0,,NZDJPY,,-6.512,-1.0,19750.144,4.0,399933.296,20254.144,,,,,
127.0,-6.464,20160406 07:32:04 EST,20160406 07:32:04 EST,20160406 07:32:04 EST,74.842,,NZDJPY,short,,20160406 07:02:07 EST,closed,20160406 07:02:07 EST,74.814,,,1.0,1.0,,NZDJPY,,-2.464,1.0,19743.68,4.0,399935.76,20251.68,,,,,
128.0,-5.672,20160406 08:02:22 EST,20160406 08:02:22 EST,20160406 08:02:22 EST,74.823,,NZDJPY,long,,20160406 07:32:04 EST,closed,20160406 07:32:04 EST,74.842,,,1.0,1.0,,NZDJPY,,-1.672,-1.0,19738.008,4.0,399934.088,20250.008,,,,,
129.0,-4.44,20160406 15:31:56 EST,20160406 15:31:56 EST,20160406 15:31:56 EST,74.828,,NZDJPY,short,,20160406 08:02:22 EST,closed,20160406 08:02:22 EST,74.823,,,1.0,1.0,,NZDJPY,,-0.44,1.0,19733.568,4.0,399934.528,20249.568,,,,,
130.0,3.568,20160406 16:02:17 EST,20160406 16:02:17 EST,20160406 16:02:17 EST,74.914,,NZDJPY,long,,20160406 15:31:56 EST,closed,20160406 15:31:56 EST,74.828,,,1.0,1.0,,NZDJPY,,7.568,-1.0,19737.136,4.0,399942.096,20257.136,,,,,
131.0,-4.352,20160406 16:32:08 EST,20160406 16:32:08 EST,20160406 16:32:08 EST,74.918,,NZDJPY,short,,20160406 16:02:17 EST,closed,20160406 16:02:17 EST,74.914,,,1.0,1.0,,NZDJPY,,-0.352,1.0,19732.784,4.0,399942.448,20256.784,,,,,
132.0,-1.448,20160406 18:33:26 EST,20160406 18:33:26 EST,20160406 18:33:26 EST,74.947,,NZDJPY,long,,20160406 16:32:08 EST,closed,20160406 16:32:08 EST,74.918,,,1.0,1.0,,NZDJPY,,2.552,-1.0,19731.336,4.0,399945.0,20259.336,,,,,
133.0,-1.008,20160406 19:02:18 EST,20160406 19:02:18 EST,20160406 19:02:18 EST,74.913,,NZDJPY,short,,20160406 18:33:26 EST,closed,20160406 18:33:26 EST,74.947,,,1.0,1.0,,NZDJPY,,2.992,1.0,19730.328,4.0,399942.008,20262.328,,,,,
134.0,-16.32,20160406 21:02:21 EST,20160406 21:02:21 EST,20160406 21:02:21 EST,74.773,,NZDJPY,long,,20160406 19:02:18 EST,closed,20160406 19:02:18 EST,74.913,,,1.0,1.0,,NZDJPY,,-12.32,-1.0,19714.008,4.0,399929.688,20250.008,,,,,
135.0,-2.0,,,,0.0,,NZDJPY,short,,20160406 21:02:21 EST,open,20160406 21:02:21 EST,74.773,,,0.0,1.0,,NZDJPY,,0.0,-1.0,19712.008,2.0,393349.664,20250.008,,,,,
136.0,69.744,20160407 06:02:26 EST,20160407 06:02:26 EST,20160407 06:02:26 EST,73.681,,NZDJPY,short,,20160407 01:05:04 EST,closed,20160407 01:05:04 EST,74.519,,,1.0,1.0,,NZDJPY,,73.744,1.0,19781.752,4.0,393275.92,20323.752,JPY,19781.752,20323.752,-0.527999999999,-2.528
137.0,-3.384,20160407 06:32:14 EST,20160407 06:32:14 EST,20160407 06:32:14 EST,73.688,,NZDJPY,long,,20160407 06:02:26 EST,closed,20160407 06:02:26 EST,73.681,,,1.0,1.0,,NZDJPY,,0.616,-1.0,19778.368,4.0,393276.536,20324.368,JPY,19778.368,20324.368,72.864,70.864
138.0,10.872,20160407 16:02:08 EST,20160407 16:02:08 EST,20160407 16:02:08 EST,73.519,,NZDJPY,short,,20160407 06:32:14 EST,closed,20160407 06:32:14 EST,73.688,,,1.0,1.0,,NZDJPY,,14.872,1.0,19789.24,4.0,393261.664,20339.24,JPY,19789.24,20339.24,72.6,70.6
139.0,-13.328,20160407 16:32:03 EST,20160407 16:32:03 EST,20160407 16:32:03 EST,73.413,,NZDJPY,long,,20160407 16:02:08 EST,closed,20160407 16:02:08 EST,73.519,,,1.0,1.0,,NZDJPY,,-9.328,-1.0,19775.912,4.0,393252.336,20329.912,JPY,19775.912,20329.912,87.12,85.12
140.0,4.096,20160407 17:17:31 EST,20160407 17:17:31 EST,20160407 17:17:31 EST,73.321,,NZDJPY,short,,20160407 16:32:03 EST,closed,20160407 16:32:03 EST,73.413,,,1.0,1.0,,NZDJPY,,8.096,1.0,19780.008,4.0,393244.24,20338.008,JPY,19780.008,20338.008,96.8,94.8
141.0,0.576000000001,20160407 18:02:12 EST,20160407 18:02:12 EST,20160407 18:02:12 EST,73.373,,NZDJPY,long,,20160407 17:17:31 EST,closed,20160407 17:17:31 EST,73.321,,,1.0,1.0,,NZDJPY,,4.576,-1.0,19780.584,4.0,393248.816,20342.584,JPY,19780.584,20342.584,104.544,102.544
142.0,-14.56,20160407 19:31:59 EST,20160407 19:31:59 EST,20160407 19:31:59 EST,73.493,,NZDJPY,short,,20160407 18:02:12 EST,closed,20160407 18:02:12 EST,73.373,,,1.0,1.0,,NZDJPY,,-10.56,1.0,19766.024,4.0,393259.376,20332.024,JPY,19766.024,20332.024,100.32,98.32
143.0,11.488,20160407 20:32:17 EST,20160407 20:32:17 EST,20160407 20:32:17 EST,73.669,,NZDJPY,long,,20160407 19:31:59 EST,closed,20160407 19:31:59 EST,73.493,,,1.0,1.0,,NZDJPY,,15.488,-1.0,19777.512,4.0,393274.864,20347.512,JPY,19777.512,20347.512,89.408,87.408
144.0,-10.16,20160407 21:01:41 EST,20160407 21:01:41 EST,20160407 21:01:41 EST,73.739,,NZDJPY,short,,20160407 20:32:17 EST,closed,20160407 20:32:17 EST,73.669,,,1.0,1.0,,NZDJPY,,-6.16,1.0,19767.352,4.0,393281.024,20341.352,JPY,19767.352,20341.352,74.272,72.272
145.0,7.352,20160407 22:02:05 EST,20160407 22:02:05 EST,20160407 22:02:05 EST,73.868,,NZDJPY,long,,20160407 21:01:41 EST,closed,20160407 21:01:41 EST,73.739,,,1.0,1.0,,NZDJPY,,11.352,-1.0,19774.704,4.0,393292.376,20352.704,JPY,19774.704,20352.704,67.76,65.76
146.0,1.192,20160407 22:31:57 EST,20160407 22:31:57 EST,20160407 22:31:57 EST,73.809,,NZDJPY,short,,20160407 22:02:05 EST,closed,20160407 22:02:05 EST,73.868,,,1.0,1.0,,NZDJPY,,5.192,1.0,19775.896,4.0,393287.184,20357.896,JPY,19775.896,20357.896,56.76,54.76
147.0,-13.768,20160407 23:02:31 EST,20160407 23:02:31 EST,20160407 23:02:31 EST,73.698,,NZDJPY,long,,20160407 22:31:57 EST,closed,20160407 22:31:57 EST,73.809,,,1.0,1.0,,NZDJPY,,-9.768,-1.0,19762.128,4.0,393277.416,20348.128,JPY,19762.128,20348.128,61.6,59.6
148.0,-10.864,20160408 00:34:14 EST,20160408 00:34:14 EST,20160408 00:34:14 EST,73.776,,NZDJPY,short,,20160407 23:02:31 EST,closed,20160407 23:02:31 EST,73.698,,,1.0,1.0,,NZDJPY,,-6.864,1.0,19751.264,4.0,393284.28,20341.264,JPY,19751.264,20341.264,71.72,69.72
149.0,-5.496,20160408 01:02:11 EST,20160408 01:02:11 EST,20160408 01:02:11 EST,73.759,,NZDJPY,long,,20160408 00:34:14 EST,closed,20160408 00:34:14 EST,73.776,,,1.0,1.0,,NZDJPY,,-1.496,-1.0,19745.768,4.0,393282.784,20339.768,JPY,19745.768,20339.768,64.504,62.504
150.0,-8.752,20160408 02:32:06 EST,20160408 02:32:06 EST,20160408 02:32:06 EST,73.813,,NZDJPY,short,,20160408 01:02:11 EST,closed,20160408 01:02:11 EST,73.759,,,1.0,1.0,,NZDJPY,,-4.752,1.0,19737.016,4.0,393287.536,20335.016,JPY,19737.016,20335.016,66.352,64.352
151.0,9.376,20160408 05:02:04 EST,20160408 05:02:04 EST,20160408 05:02:04 EST,73.965,,NZDJPY,long,,20160408 02:32:06 EST,closed,20160408 02:32:06 EST,73.813,,,1.0,1.0,,NZDJPY,,13.376,-1.0,19746.392,4.0,393300.912,20348.392,JPY,19746.392,20348.392,61.248,59.248
152.0,18.264,20160408 07:16:22 EST,20160408 07:16:22 EST,20160408 07:16:22 EST,73.712,,NZDJPY,short,,20160408 05:02:04 EST,closed,20160408 05:02:04 EST,73.965,,,1.0,1.0,,NZDJPY,,22.264,1.0,19764.656,4.0,393278.648,20370.656,JPY,19764.656,20370.656,48.224,46.224
153.0,7.176,20160408 08:31:55 EST,20160408 08:31:55 EST,20160408 08:31:55 EST,73.839,,NZDJPY,long,,20160408 07:16:22 EST,closed,20160408 07:16:22 EST,73.712,,,1.0,1.0,,NZDJPY,,11.176,-1.0,19771.832,4.0,393289.824,20381.832,JPY,19771.832,20381.832,70.136,68.136
154.0,-22.216,20160408 09:02:24 EST,20160408 09:02:24 EST,20160408 09:02:24 EST,74.046,,NZDJPY,short,,20160408 08:31:55 EST,closed,20160408 08:31:55 EST,73.839,,,1.0,1.0,,NZDJPY,,-18.216,1.0,19749.616,4.0,393308.04,20363.616,JPY,19749.616,20363.616,59.312,57.312
155.0,-18.256,20160408 11:31:49 EST,20160408 11:31:49 EST,20160408 11:31:49 EST,73.884,,NZDJPY,long,,20160408 09:02:24 EST,closed,20160408 09:02:24 EST,74.046,,,1.0,1.0,,NZDJPY,,-14.256,-1.0,19731.36,4.0,393293.784,20349.36,JPY,19731.36,20349.36,40.744,38.744
156.0,-2.768,20160408 12:02:12 EST,20160408 12:02:12 EST,20160408 12:02:12 EST,73.87,,NZDJPY,short,,20160408 11:31:49 EST,closed,20160408 11:31:49 EST,73.884,,,1.0,1.0,,NZDJPY,,1.232,1.0,19728.592,4.0,393292.552,20350.592,JPY,19728.592,20350.592,55.352,53.352
157.0,-8.048,20160408 14:32:07 EST,20160408 14:32:07 EST,20160408 14:32:07 EST,73.824,,NZDJPY,long,,20160408 12:02:12 EST,closed,20160408 12:02:12 EST,73.87,,,1.0,1.0,,NZDJPY,,-4.048,-1.0,19720.544,4.0,393288.504,20346.544,JPY,19720.544,20346.544,56.232,54.232
158.0,-1.448,20160408 15:02:00 EST,20160408 15:02:00 EST,20160408 15:02:00 EST,73.795,,NZDJPY,short,,20160408 14:32:07 EST,closed,20160408 14:32:07 EST,73.824,,,1.0,1.0,,NZDJPY,,2.552,1.0,19719.096,4.0,393285.952,20349.096,JPY,19719.096,20349.096,60.632,58.632
159.0,-23.424,20160408 15:32:08 EST,20160408 15:32:08 EST,20160408 15:32:08 EST,73.691,,NZDJPY,long,,20160408 15:06:14 EST,closed,20160408 15:02:00 EST,73.79,,,2.0,2.0,,NZDJPY,,-17.424,-2.0,19695.672,6.0,393268.528,20331.672,JPY,19695.672,20331.672,126.544,124.544
160.0,-2.0,,,,0.0,,NZDJPY,short,,20160408 15:32:08 EST,open,20160408 15:32:08 EST,73.691,,,0.0,2.0,,NZDJPY,,0.0,-2.0,19693.672,2.0,380298.912,20331.672,JPY,19836.344,20476.344,,
