permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
113,Paper,Paper,20.533392,USD,IDEALPRO,113.0,,,1.0,116.667,2000000.0,1000000.0,-398.933392,BOT,CHF,JPY,20160331 05:34:49 EST,,-378.4,-10270.8100408,-14571537.883,116.667,-7896.613,-398.933392,,
114,Paper,Paper,22.2929525,USD,IDEALPRO,114.0,,,1.0,0.79025,2000000.0,-1000000.0,1599.7820475,SLD,EUR,GBP,20160331 05:34:50 EST,,1622.075,-8671.0279933,-14571537.883,0.79025,-6274.538,1599.7820475,,
115,Paper,Paper,13.8496,USD,IDEALPRO,115.0,,,1.0,0.69248,2000000.0,-1000000.0,-463.8496,SLD,NZD,USD,20160331 05:34:50 EST,,-450.0,-9134.8775933,-14571537.883,0.69248,-6724.538,-463.8496,,
116,Paper,Paper,22.1611068,USD,IDEALPRO,116.0,,,1.0,1.0947,2000000.0,-1000000.0,1060.8928932,SLD,EUR,CHF,20160331 05:40:55 EST,,1083.054,-8073.9847001,-14571537.883,1.0947,-5641.484,1060.8928932,,
117,Paper,Paper,15.17912,USD,IDEALPRO,117.0,,,1.0,86.245,2000000.0,-1000000.0,2475.22088,SLD,AUD,JPY,20160331 05:40:56 EST,,2490.4,-5598.7638201,-14571537.883,86.245,-3151.084,2475.22088,,
118,Paper,Paper,13.697552,USD,IDEALPRO,118.0,,,1.0,77.827,2000000.0,1000000.0,-682.497552,BOT,NZD,JPY,20160331 05:49:03 EST,,-668.8,-6281.2613721,-14571537.883,77.827,-3819.884,-682.497552,,
119,Paper,Paper,19.49234028,USD,IDEALPRO,119.0,,,1.0,0.96287,2000000.0,1000000.0,1549.41765972,BOT,USD,CHF,20160331 05:54:07 EST,,1568.91,-4731.84371238,-14571537.883,0.96287,-2250.974,1549.41765972,,
120,Paper,Paper,22.737,USD,IDEALPRO,120.0,,,1.0,1.13685,2000000.0,-1000000.0,2107.263,SLD,EUR,USD,20160331 05:59:13 EST,,2130.0,-2624.58071238,-14571537.883,1.13685,-120.974,2107.263,,
121,Paper,Paper,15.269232,USD,IDEALPRO,121.0,,,1.0,86.757,2000000.0,1000000.0,-2884.069232,BOT,CAD,JPY,20160331 06:17:42 EST,,-2868.8,-5508.64994438,-14571537.883,86.757,-2989.774,-2884.069232,,
122,Paper,Paper,22.13721888,USD,IDEALPRO,122.0,,,1.0,1.09352,2000000.0,1000000.0,1172.25878112,BOT,EUR,CHF,20160331 06:38:05 EST,,1194.396,-4336.39116326,-14571537.883,1.09352,-1795.378,1172.25878112,,
123,Paper,Paper,22.2946451,USD,IDEALPRO,123.0,,,1.0,0.79031,2000000.0,1000000.0,-106.9246451,BOT,EUR,GBP,20160331 06:40:07 EST,,-84.6299999999,-4443.31580836,-14571537.883,0.79031,-1880.008,-106.9246451,,
124,Paper,Paper,20.569824,USD,IDEALPRO,124.0,,,1.0,116.874,2000000.0,-1000000.0,1801.030176,SLD,CHF,JPY,20160331 06:42:10 EST,,1821.6,-2642.28563236,-14571537.883,116.874,-58.4080000001,1801.030176,,
125,Paper,Paper,15.193024,USD,IDEALPRO,125.0,,,1.0,86.324,2000000.0,1000000.0,-710.393024,BOT,AUD,JPY,20160331 06:57:01 EST,,-695.2,-3352.67865636,-14571537.883,86.324,-753.608,-710.393024,,
126,Paper,Paper,22.15867752,USD,IDEALPRO,126.0,,,1.0,1.09458,2000000.0,-1000000.0,1050.77332248,SLD,EUR,CHF,20160331 07:02:37 EST,,1072.932,-2301.90533388,-14571537.883,1.09458,319.324,1050.77332248,,
127,Paper,Paper,15.193728,USD,IDEALPRO,127.0,,,1.0,86.328,2000000.0,-1000000.0,20.006272,SLD,AUD,JPY,20160331 07:03:13 EST,,35.2,-2281.89906188,-14571537.883,86.328,354.524,20.006272,,
128,Paper,Paper,22.7584,USD,IDEALPRO,128.0,,,1.0,1.13792,2000000.0,1000000.0,-1092.7584,BOT,EUR,USD,20160331 07:08:49 EST,,-1070.0,-3374.65746188,-14571537.883,1.13792,-715.476,-1092.7584,,
129,Paper,Paper,20.547648,USD,IDEALPRO,129.0,,,1.0,116.748,2000000.0,1000000.0,1088.252352,BOT,CHF,JPY,20160331 07:13:00 EST,,1108.8,-2286.40510988,-14571537.883,116.748,393.324,1088.252352,,
130,Paper,Paper,28.8268,USD,IDEALPRO,130.0,,,1.0,1.44134,2000000.0,1000000.0,-6068.8268,BOT,GBP,USD,20160331 07:24:18 EST,,-6040.0,-8355.23190988,-14571537.883,1.44134,-5646.676,-6068.8268,,
131,Paper,Paper,19.46197428,USD,IDEALPRO,131.0,,,1.0,0.96137,2000000.0,-1000000.0,-1537.76197428,SLD,USD,CHF,20160331 07:44:39 EST,,-1518.3,-9892.99388416,-14571537.883,0.96137,-7164.976,-1537.76197428,,
132,Paper,Paper,28.8254,USD,IDEALPRO,132.0,,,1.0,1.44127,2000000.0,-1000000.0,-98.8254,SLD,GBP,USD,20160331 07:46:41 EST,,-70.0,-9991.81928416,-14571537.883,1.44127,-7234.976,-98.8254,,
133,Paper,Paper,15.209568,USD,IDEALPRO,133.0,,,1.0,86.418,2000000.0,1000000.0,-807.209568,BOT,AUD,JPY,20160331 08:12:37 EST,,-792.0,-10799.0288522,-14571537.883,86.418,-8026.976,-807.209568,,
134,Paper,Paper,13.876,USD,IDEALPRO,134.0,,,1.0,0.6938,2000000.0,1000000.0,-1333.876,BOT,NZD,USD,20160331 08:41:12 EST,,-1320.0,-12132.9048522,-14571537.883,0.6938,-9346.976,-1333.876,,
135,Paper,Paper,15.3898,USD,IDEALPRO,135.0,,,1.0,0.76949,2000000.0,1000000.0,-4365.3898,BOT,AUD,USD,20160331 10:37:32 EST,,-4350.0,-16498.2946522,-14571537.883,0.76949,-13696.976,-4365.3898,,
136,Paper,Paper,28.8268,USD,IDEALPRO,136.0,,,1.0,1.44134,2000000.0,1000000.0,-98.8268,BOT,GBP,USD,20160331 10:53:47 EST,,-70.0,-16597.1214522,-14571537.883,1.44134,-13766.976,-98.8268,,
137,Paper,Paper,15.208512,USD,IDEALPRO,137.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160331 13:06:45 EST,,-52.7999999999,-16665.1299642,-14571537.883,86.412,-13819.776,-68.0085119999,,
138,Paper,Paper,15.389,USD,IDEALPRO,138.0,,,1.0,0.76945,2000000.0,-1000000.0,-55.389,SLD,AUD,USD,20160331 13:28:49 EST,,-40.0,-16720.5189642,-14571537.883,0.76945,-13859.776,-55.389,,
139,Paper,Paper,28.8254,USD,IDEALPRO,139.0,,,1.0,1.44127,2000000.0,-1000000.0,-98.8254,SLD,GBP,USD,20160331 13:32:52 EST,,-70.0,-16819.3443642,-14571537.883,1.44127,-13929.776,-98.8254,,
140,Paper,Paper,19.32671764,USD,IDEALPRO,140.0,,,1.0,1.29293,2000000.0,1000000.0,2402.24928236,BOT,USD,CAD,20160331 14:25:58 EST,,2421.576,-14417.0950818,-14571537.883,1.29293,-11508.2,2402.24928236,,
141,Paper,Paper,15.209568,USD,IDEALPRO,141.0,,,1.0,86.418,2000000.0,1000000.0,-68.009568,BOT,AUD,JPY,20160331 15:34:06 EST,,-52.8,-14485.1046498,-14571537.883,86.418,-11561.0,-68.009568,,
142,Paper,Paper,19.3262692,USD,IDEALPRO,142.0,,,1.0,1.2929,2000000.0,-1000000.0,-41.7482692,SLD,USD,CAD,20160331 16:56:14 EST,,-22.422,-14526.852919,-14571537.883,1.2929,-11583.422,-41.7482692,,
143,Paper,Paper,13.8754,USD,IDEALPRO,143.0,,,1.0,0.69377,2000000.0,-1000000.0,-43.8754,SLD,NZD,USD,20160331 17:23:16 EST,,-30.0,-14570.728319,-14571537.883,0.69377,-11613.422,-43.8754,,
144,Paper,Paper,19.32671764,USD,IDEALPRO,144.0,,,1.0,1.29293,2000000.0,1000000.0,-41.74871764,BOT,USD,CAD,20160331 19:27:46 EST,,-22.422,-14612.4770366,-14571537.883,1.29293,-11635.844,-41.74871764,,
145,Paper,Paper,28.8268,USD,IDEALPRO,145.0,,,1.0,1.44134,2000000.0,1000000.0,-98.8268,BOT,GBP,USD,20160331 20:34:09 EST,,-70.0,-14711.3038366,-14571537.883,1.44134,-11705.844,-98.8268,,
146,Paper,Paper,15.3898,USD,IDEALPRO,146.0,,,1.0,0.76949,2000000.0,1000000.0,-55.3898,BOT,AUD,USD,20160331 20:43:17 EST,,-40.0,-14766.6936366,-14571537.883,0.76949,-11745.844,-55.3898,,
147,Paper,Paper,19.3262692,USD,IDEALPRO,147.0,,,1.0,1.2929,2000000.0,-1000000.0,-41.7482692,SLD,USD,CAD,20160331 22:21:31 EST,,-22.422,-14808.4419058,-14571537.883,1.2929,-11768.266,-41.7482692,,
148,Paper,Paper,13.876,USD,IDEALPRO,148.0,,,1.0,0.6938,2000000.0,1000000.0,-43.876,BOT,NZD,USD,20160331 22:21:33 EST,,-30.0,-14852.3179058,-14571537.883,0.6938,-11798.266,-43.876,,
149,Paper,Paper,28.8254,USD,IDEALPRO,149.0,,,1.0,1.44127,2000000.0,-1000000.0,-98.8254,SLD,GBP,USD,20160331 23:31:15 EST,,-70.0,-14951.1433058,-14571537.883,1.44127,-11868.266,-98.8254,,
150,Paper,Paper,15.389,USD,IDEALPRO,150.0,,,1.0,0.76945,2000000.0,-1000000.0,-55.389,SLD,AUD,USD,20160331 23:49:37 EST,,-40.0,-15006.5323058,-14571537.883,0.76945,-11908.266,-55.389,,
151,Paper,Paper,19.76568,USD,IDEALPRO,151.0,,,1.0,112.305,2000000.0,1000000.0,1300.23432,BOT,USD,JPY,20160401 00:14:04 EST,,1320.0,-13706.2979858,-14571537.883,112.305,-10588.266,1300.23432,,
152,Paper,Paper,13.8754,USD,IDEALPRO,152.0,,,1.0,0.69377,2000000.0,-1000000.0,-43.8754,SLD,NZD,USD,20160401 04:35:45 EST,,-30.0,-13750.1733858,-14571537.883,0.69377,-10618.266,-43.8754,,
153,Paper,Paper,19.765328,USD,IDEALPRO,153.0,,,1.0,112.303,2000000.0,-1000000.0,-37.3653280001,SLD,USD,JPY,20160401 04:36:16 EST,,-17.6000000001,-13787.5387138,-14571537.883,112.303,-10635.866,-37.3653280001,,
154,Paper,Paper,19.32671764,USD,IDEALPRO,154.0,,,1.0,1.29293,2000000.0,1000000.0,-41.74871764,BOT,USD,CAD,20160401 04:36:18 EST,,-22.422,-13829.2874314,-14571537.883,1.29293,-10658.288,-41.74871764,,
155,Paper,Paper,13.713392,USD,IDEALPRO,155.0,,,1.0,77.917,2000000.0,-1000000.0,778.286608,SLD,NZD,JPY,20160401 04:36:19 EST,,792.0,-13051.0008234,-14571537.883,77.917,-9866.288,778.286608,,
156,Paper,Paper,28.488768,USD,IDEALPRO,156.0,,,1.0,161.868,2000000.0,1000000.0,-4199.688768,BOT,GBP,JPY,20160401 04:36:19 EST,,-4171.2,-17250.6895914,-14571537.883,161.868,-14037.488,-4199.688768,,
157,Paper,Paper,15.3898,USD,IDEALPRO,157.0,,,1.0,0.76949,2000000.0,1000000.0,-55.3898,BOT,AUD,USD,20160401 04:38:22 EST,,-40.0,-17306.0793914,-14571537.883,0.76949,-14077.488,-55.3898,,
158,Paper,Paper,15.28736,USD,IDEALPRO,158.0,,,1.0,86.86,2000000.0,-1000000.0,891.11264,SLD,CAD,JPY,20160401 05:09:12 EST,,906.4,-16414.9667514,-14571537.883,86.86,-13171.088,891.11264,,
159,Paper,Paper,15.288064,USD,IDEALPRO,159.0,,,1.0,86.864,2000000.0,1000000.0,-50.488064,BOT,CAD,JPY,20160401 05:11:16 EST,,-35.2,-16465.4548154,-14571537.883,86.864,-13206.288,-50.488064,,
160,Paper,Paper,15.28736,USD,IDEALPRO,160.0,,,1.0,86.86,2000000.0,-1000000.0,-50.4873599999,SLD,CAD,JPY,20160401 05:33:44 EST,,-35.1999999999,-16515.9421754,-14571537.883,86.86,-13241.488,-50.4873599999,,
161,Paper,Paper,28.487712,USD,IDEALPRO,161.0,,,1.0,161.862,2000000.0,-1000000.0,-81.287712,SLD,GBP,JPY,20160401 05:33:46 EST,,-52.8,-16597.2298874,-14571537.883,161.862,-13294.288,-81.287712,,
162,Paper,Paper,22.494912,USD,IDEALPRO,162.0,,,1.0,127.812,2000000.0,-1000000.0,1271.105088,SLD,EUR,JPY,20160401 09:25:16 EST,,1293.6,-15326.1247994,-14571537.883,127.812,-12000.688,1271.105088,,
163,Paper,Paper,19.3262692,USD,IDEALPRO,163.0,,,1.0,1.2929,2000000.0,-1000000.0,-41.7482692,SLD,USD,CAD,20160401 09:25:20 EST,,-22.422,-15367.8730686,-14571537.883,1.2929,-12023.11,-41.7482692,,
164,Paper,Paper,13.714096,USD,IDEALPRO,164.0,,,1.0,77.921,2000000.0,1000000.0,-48.914096,BOT,NZD,JPY,20160401 09:25:21 EST,,-35.2,-15416.7871646,-14571537.883,77.921,-12058.31,-48.914096,,
165,Paper,Paper,22.1499726,USD,IDEALPRO,165.0,,,1.0,1.09415,2000000.0,1000000.0,413.0960274,BOT,EUR,CHF,20160401 09:25:22 EST,,435.246,-15003.6911372,-14571537.883,1.09415,-11623.064,413.0960274,,
166,Paper,Paper,15.389,USD,IDEALPRO,166.0,,,1.0,0.76945,2000000.0,-1000000.0,-55.389,SLD,AUD,USD,20160401 10:06:18 EST,,-40.0,-15059.0801372,-14571537.883,0.76945,-11663.064,-55.389,,
167,Paper,Paper,13.713392,USD,IDEALPRO,167.0,,,1.0,77.917,2000000.0,-1000000.0,-48.913392,SLD,NZD,JPY,20160401 10:06:19 EST,,-35.2,-15107.9935292,-14571537.883,77.917,-11698.264,-48.913392,,
168,Paper,Paper,28.8268,USD,IDEALPRO,168.0,,,1.0,1.44134,2000000.0,1000000.0,-98.8268,BOT,GBP,USD,20160401 10:10:26 EST,,-70.0,-15206.8203292,-14571537.883,1.44134,-11768.264,-98.8268,,
169,Paper,Paper,22.7614,USD,IDEALPRO,169.0,,,1.0,1.13807,2000000.0,-1000000.0,127.2386,SLD,EUR,USD,20160401 10:14:35 EST,,150.0,-15079.5817292,-14571537.883,1.13807,-11618.264,127.2386,,
170,Paper,Paper,15.3898,USD,IDEALPRO,170.0,,,1.0,0.76949,2000000.0,1000000.0,-55.3898,BOT,AUD,USD,20160401 10:18:42 EST,,-40.0,-15134.9715292,-14571537.883,0.76949,-11658.264,-55.3898,,
171,Paper,Paper,19.76568,USD,IDEALPRO,171.0,,,1.0,112.305,2000000.0,1000000.0,-37.3656800001,BOT,USD,JPY,20160401 10:22:51 EST,,-17.6000000001,-15172.3372092,-14571537.883,112.305,-11675.864,-37.3656800001,,
172,Paper,Paper,20.558912,USD,IDEALPRO,172.0,,,1.0,116.812,2000000.0,-1000000.0,542.641088,SLD,CHF,JPY,20160401 10:24:56 EST,,563.2,-14629.6961212,-14571537.883,116.812,-11112.664,542.641088,,
173,Paper,Paper,22.495792,USD,IDEALPRO,173.0,,,1.0,127.817,2000000.0,1000000.0,-66.4957919998,BOT,EUR,JPY,20160401 10:33:04 EST,,-43.9999999998,-14696.1919132,-14571537.883,127.817,-11156.664,-66.4957919998,,
174,Paper,Paper,19.46318892,USD,IDEALPRO,174.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 10:33:06 EST,,-60.7319999999,-14776.3871021,-14571537.883,0.96143,-11217.396,-80.1951889199,,
175,Paper,Paper,20.56032,USD,IDEALPRO,175.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 10:33:07 EST,,-70.3999999998,-14867.3474221,-14571537.883,116.82,-11287.796,-90.9603199998,,
176,Paper,Paper,22.494912,USD,IDEALPRO,176.0,,,1.0,127.812,2000000.0,-1000000.0,-66.4949120001,SLD,EUR,JPY,20160401 10:35:11 EST,,-44.0000000001,-14933.8423341,-14571537.883,127.812,-11331.796,-66.4949120001,,
177,Paper,Paper,15.389,USD,IDEALPRO,177.0,,,1.0,0.76945,2000000.0,-1000000.0,-55.389,SLD,AUD,USD,20160401 10:35:12 EST,,-40.0,-14989.2313341,-14571537.883,0.76945,-11371.796,-55.389,,
178,Paper,Paper,20.558912,USD,IDEALPRO,178.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 10:35:13 EST,,-70.4,-15080.1902461,-14571537.883,116.812,-11442.196,-90.958912,,
179,Paper,Paper,15.208512,USD,IDEALPRO,179.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160401 10:35:15 EST,,-52.7999999999,-15148.1987581,-14571537.883,86.412,-11494.996,-68.0085119999,,
180,Paper,Paper,22.762,USD,IDEALPRO,180.0,,,1.0,1.1381,2000000.0,1000000.0,-52.7619999998,BOT,EUR,USD,20160401 10:37:17 EST,,-29.9999999998,-15200.9607581,-14571537.883,1.1381,-11524.996,-52.7619999998,,
181,Paper,Paper,15.3898,USD,IDEALPRO,181.0,,,1.0,0.76949,2000000.0,1000000.0,-55.3898,BOT,AUD,USD,20160401 10:37:18 EST,,-40.0,-15256.3505581,-14571537.883,0.76949,-11564.996,-55.3898,,
182,Paper,Paper,15.209568,USD,IDEALPRO,182.0,,,1.0,86.418,2000000.0,1000000.0,-68.009568,BOT,AUD,JPY,20160401 10:37:20 EST,,-52.8,-15324.3601261,-14571537.883,86.418,-11617.796,-68.009568,,
183,Paper,Paper,13.876,USD,IDEALPRO,183.0,,,1.0,0.6938,2000000.0,1000000.0,-43.876,BOT,NZD,USD,20160401 10:45:00 EST,,-30.0,-15368.2361261,-14571537.883,0.6938,-11647.796,-43.876,,
184,Paper,Paper,15.389,USD,IDEALPRO,184.0,,,1.0,0.76945,2000000.0,-1000000.0,-55.389,SLD,AUD,USD,20160401 10:47:34 EST,,-40.0,-15423.6251261,-14571537.883,0.76945,-11687.796,-55.389,,
185,Paper,Paper,22.495792,USD,IDEALPRO,185.0,,,1.0,127.817,2000000.0,1000000.0,-66.4957919998,BOT,EUR,JPY,20160401 11:04:03 EST,,-43.9999999998,-15490.1209181,-14571537.883,127.817,-11731.796,-66.4957919998,,
186,Paper,Paper,15.3898,USD,IDEALPRO,186.0,,,1.0,0.76949,2000000.0,1000000.0,-55.3898,BOT,AUD,USD,20160401 11:04:08 EST,,-40.0,-15545.5107181,-14571537.883,0.76949,-11771.796,-55.3898,,
187,Paper,Paper,20.56032,USD,IDEALPRO,187.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 11:04:13 EST,,-70.3999999998,-15636.4710381,-14571537.883,116.82,-11842.196,-90.9603199998,,
188,Paper,Paper,13.8754,USD,IDEALPRO,188.0,,,1.0,0.69377,2000000.0,-1000000.0,-43.8754,SLD,NZD,USD,20160401 11:05:46 EST,,-30.0,-15680.3464381,-14571537.883,0.69377,-11872.196,-43.8754,,
189,Paper,Paper,22.494912,USD,IDEALPRO,189.0,,,1.0,127.812,2000000.0,-1000000.0,-66.4949120001,SLD,EUR,JPY,20160401 11:06:16 EST,,-44.0000000001,-15746.8413501,-14571537.883,127.812,-11916.196,-66.4949120001,,
190,Paper,Paper,28.8254,USD,IDEALPRO,190.0,,,1.0,1.44127,2000000.0,-1000000.0,-98.8254,SLD,GBP,USD,20160401 11:06:17 EST,,-70.0,-15845.6667501,-14571537.883,1.44127,-11986.196,-98.8254,,
191,Paper,Paper,19.46197428,USD,IDEALPRO,191.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 11:06:17 EST,,-60.7319999999,-15925.8607244,-14571537.883,0.96137,-12046.928,-80.1939742799,,
192,Paper,Paper,15.389,USD,IDEALPRO,192.0,,,1.0,0.76945,2000000.0,-1000000.0,-55.389,SLD,AUD,USD,20160401 11:06:18 EST,,-40.0,-15981.2497244,-14571537.883,0.76945,-12086.928,-55.389,,
193,Paper,Paper,20.558912,USD,IDEALPRO,193.0,,,1.0,116.812,2000000.0,-1000000.0,-90.958912,SLD,CHF,JPY,20160401 11:06:18 EST,,-70.4,-16072.2086364,-14571537.883,116.812,-12157.328,-90.958912,,
194,Paper,Paper,19.32671764,USD,IDEALPRO,194.0,,,1.0,1.29293,2000000.0,1000000.0,-41.74871764,BOT,USD,CAD,20160401 11:08:22 EST,,-22.422,-16113.957354,-14571537.883,1.29293,-12179.75,-41.74871764,,
195,Paper,Paper,13.876,USD,IDEALPRO,195.0,,,1.0,0.6938,2000000.0,1000000.0,-43.876,BOT,NZD,USD,20160401 11:09:55 EST,,-30.0,-16157.833354,-14571537.883,0.6938,-12209.75,-43.876,,
196,Paper,Paper,19.46318892,USD,IDEALPRO,196.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 11:10:27 EST,,-60.7319999999,-16238.0285429,-14571537.883,0.96143,-12270.482,-80.1951889199,,
197,Paper,Paper,15.288064,USD,IDEALPRO,197.0,,,1.0,86.864,2000000.0,1000000.0,-50.488064,BOT,CAD,JPY,20160401 11:26:52 EST,,-35.2,-16288.5166069,-14571537.883,86.864,-12305.682,-50.488064,,
198,Paper,Paper,19.46197428,USD,IDEALPRO,198.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 11:35:06 EST,,-60.7319999999,-16368.7105812,-14571537.883,0.96137,-12366.414,-80.1939742799,,
199,Paper,Paper,15.28736,USD,IDEALPRO,199.0,,,1.0,86.86,2000000.0,-1000000.0,-50.4873599999,SLD,CAD,JPY,20160401 11:43:15 EST,,-35.1999999999,-16419.1979412,-14571537.883,86.86,-12401.614,-50.4873599999,,
200,Paper,Paper,13.8754,USD,IDEALPRO,200.0,,,1.0,0.69377,2000000.0,-1000000.0,-43.8754,SLD,NZD,USD,20160401 11:44:47 EST,,-30.0,-16463.0733412,-14571537.883,0.69377,-12431.614,-43.8754,,
201,Paper,Paper,19.46318892,USD,IDEALPRO,201.0,,,1.0,0.96143,2000000.0,1000000.0,-80.1951889199,BOT,USD,CHF,20160401 11:47:20 EST,,-60.7319999999,-16543.2685301,-14571537.883,0.96143,-12492.346,-80.1951889199,,
202,Paper,Paper,15.208512,USD,IDEALPRO,202.0,,,1.0,86.412,2000000.0,-1000000.0,-68.0085119999,SLD,AUD,JPY,20160401 11:47:21 EST,,-52.7999999999,-16611.2770421,-14571537.883,86.412,-12545.146,-68.0085119999,,
203,Paper,Paper,22.7614,USD,IDEALPRO,203.0,,,1.0,1.13807,2000000.0,-1000000.0,-52.7614,SLD,EUR,USD,20160401 11:49:23 EST,,-30.0,-16664.0384421,-14571537.883,1.13807,-12575.146,-52.7614,,
204,Paper,Paper,22.274616,USD,IDEALPRO,204.0,,,1.0,0.7896,2000000.0,-1000000.0,-1023.729616,SLD,EUR,GBP,20160401 11:51:29 EST,,-1001.455,-17687.7680581,-14571537.883,0.7896,-13576.601,-1023.729616,,
205,Paper,Paper,22.762,USD,IDEALPRO,205.0,,,1.0,1.1381,2000000.0,1000000.0,-52.7619999998,BOT,EUR,USD,20160401 12:01:44 EST,,-29.9999999998,-17740.5300581,-14571537.883,1.1381,-13606.601,-52.7619999998,,
206,Paper,Paper,28.8268,USD,IDEALPRO,206.0,,,1.0,1.44134,2000000.0,1000000.0,-98.8268,BOT,GBP,USD,20160401 12:03:48 EST,,-70.0,-17839.3568581,-14571537.883,1.44134,-13676.601,-98.8268,,
207,Paper,Paper,19.46197428,USD,IDEALPRO,207.0,,,1.0,0.96137,2000000.0,-1000000.0,-80.1939742799,SLD,USD,CHF,20160401 12:03:49 EST,,-60.7319999999,-17919.5508324,-14571537.883,0.96137,-13737.333,-80.1939742799,,
208,Paper,Paper,22.2763086,USD,IDEALPRO,208.0,,,1.0,0.78966,2000000.0,1000000.0,-106.9063086,BOT,EUR,GBP,20160401 12:03:50 EST,,-84.6300000001,-18026.457141,-14571537.883,0.78966,-13821.963,-106.9063086,,
209,Paper,Paper,28.8254,USD,IDEALPRO,209.0,,,1.0,1.44127,2000000.0,-1000000.0,-98.8254,SLD,GBP,USD,20160401 12:32:27 EST,,-70.0,-18125.282541,-14571537.883,1.44127,-13891.963,-98.8254,,
210,Paper,Paper,13.876,USD,IDEALPRO,210.0,,,1.0,0.6938,2000000.0,1000000.0,-43.876,BOT,NZD,USD,20160401 12:34:00 EST,,-30.0,-18169.158541,-14571537.883,0.6938,-13921.963,-43.876,,
211,Paper,Paper,19.765328,USD,IDEALPRO,211.0,,,1.0,112.303,2000000.0,-1000000.0,-37.3653280001,SLD,USD,JPY,20160401 12:34:33 EST,,-17.6000000001,-18206.523869,-14571537.883,112.303,-13939.563,-37.3653280001,,
212,Paper,Paper,13.8754,USD,IDEALPRO,212.0,,,1.0,0.69377,2000000.0,-1000000.0,-43.8754,SLD,NZD,USD,20160401 12:36:05 EST,,-30.0,-18250.399269,-14571537.883,0.69377,-13969.563,-43.8754,,
213,Paper,Paper,19.76568,USD,IDEALPRO,213.0,,,1.0,112.305,2000000.0,1000000.0,-37.3656800001,BOT,USD,JPY,20160401 12:38:47 EST,,-17.6000000001,-18287.764949,-14571537.883,112.305,-13987.163,-37.3656800001,,
214,Paper,Paper,22.14875796,USD,IDEALPRO,214.0,,,1.0,1.09409,2000000.0,-1000000.0,-82.8807579599,SLD,EUR,CHF,20160401 12:44:53 EST,,-60.7319999999,-18370.645707,-14571537.883,1.09409,-14047.895,-82.8807579599,,
215,Paper,Paper,20.56032,USD,IDEALPRO,215.0,,,1.0,116.82,2000000.0,1000000.0,-90.9603199998,BOT,CHF,JPY,20160401 12:51:02 EST,,-70.3999999998,-18461.606027,-14571537.883,116.82,-14118.295,-90.9603199998,,
216,Paper,Paper,19.3262692,USD,IDEALPRO,216.0,,,1.0,1.2929,2000000.0,-1000000.0,-41.7482692,SLD,USD,CAD,20160401 12:59:13 EST,,-22.422,-18503.3542962,-14571537.883,1.2929,-14140.717,-41.7482692,,
217,Paper,Paper,22.495792,USD,IDEALPRO,217.0,,,1.0,127.817,2000000.0,1000000.0,-66.4957919998,BOT,EUR,JPY,20160401 13:03:19 EST,,-43.9999999998,-18569.8500882,-14571537.883,127.817,-14184.717,-66.4957919998,,
218,Paper,Paper,19.32671764,USD,IDEALPRO,218.0,,,1.0,1.29293,2000000.0,1000000.0,-41.74871764,BOT,USD,CAD,20160401 13:05:22 EST,,-22.422,-18611.5988058,-14571537.883,1.29293,-14207.139,-41.74871764,,
219,Paper,Paper,22.1499726,USD,IDEALPRO,219.0,,,1.0,1.09415,2000000.0,1000000.0,-82.8819725999,BOT,EUR,CHF,20160401 13:05:23 EST,,-60.7319999999,-18694.4807784,-14571537.883,1.09415,-14267.871,-82.8819725999,,
220,Paper,Paper,22.494912,USD,IDEALPRO,220.0,,,1.0,127.812,2000000.0,-1000000.0,-66.4949120001,SLD,EUR,JPY,20160401 13:34:02 EST,,-44.0000000001,-18760.9756904,-14571537.883,127.812,-14311.871,-66.4949120001,,
221,Paper,Paper,19.3262692,USD,IDEALPRO,221.0,,,1.0,1.2929,2000000.0,-1000000.0,-41.7482692,SLD,USD,CAD,20160401 13:34:03 EST,,-22.422,-18802.7239596,-14571537.883,1.2929,-14334.293,-41.7482692,,
222,Paper,Paper,19.765328,USD,IDEALPRO,222.0,,,1.0,112.303,2000000.0,-1000000.0,-37.3653280001,SLD,USD,JPY,20160401 13:56:45 EST,,-17.6000000001,-18840.0892876,-14571537.883,112.303,-14351.893,-37.3653280001,,
