,system,signals,gainAhead,safef,CAR25,dd95,ddTol,EMA30,trade,numDays,equity,maxEquity,drawdown,maxDD
2009-02-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.045103413904800008,2.0,0.0,0.0,0.0117953564924,7521737694612058.0,0.0,427.0,3.50263461894,3.706068996,0.054892226043,0.341949019051
2009-02-03,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.055845511482300006,0.262300344659,-96.8809149655,0.011894295541,0.0117953564924,7036464294959667.0,-0.315961557951,428.0,3.18667306099,3.706068996,0.14014740027,0.341949019051
2009-02-04,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.035102266445600001,2.0,0.0,0.0,0.0117953564924,6582498856575166.0,0.0,428.0,3.18667306099,3.706068996,0.14014740027,0.341949019051
2009-02-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.0157543391188,2.0,2396513.66181,0.0,0.0117953564924,6157821510989671.0,0.223718893724,429.0,3.41039195471,3.706068996,0.0797818501505,0.341949019051
2009-02-06,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.030927835051499999,2.0,0.0,0.0,0.0117953564924,5760542703983661.0,0.0,429.0,3.41039195471,3.706068996,0.0797818501505,0.341949019051
2009-02-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.044232922732400003,0.382519972647,-96.8419291074,0.0118519415739,0.0117953564924,5388894787597618.0,-0.210952079673,430.0,3.19943987504,3.706068996,0.13670256045,0.341949019051
2009-02-10,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.063561804335100003,2.0,0.0,0.0,0.0117953564924,5041224156139701.0,0.0,430.0,3.19943987504,3.706068996,0.13670256045,0.341949019051
2009-02-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.050950151473400006,2.0,7504232856.84,0.0,0.0117953564924,4715983888001656.0,0.406724342639,431.0,3.60616421768,3.706068996,0.0269570745791,0.341949019051
2009-02-12,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0121880441091,2.0,0.0,0.0,0.0117953564924,4411727347113346.5,0.0,431.0,3.60616421768,3.706068996,0.0269570745791,0.341949019051
2009-02-13,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.018213866040000002,0.97073876775,-97.1070731357,0.0121509070043,0.0117953564924,4127099776331834.0,-0.0879041770995,432.0,3.51826004058,3.706068996,0.0506760547692,0.341949019051
2009-02-17,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.062319676860900002,2.0,19042.352712,0.0,0.0117953564924,3860835274633006.0,0.0622060246235,433.0,3.5804660652,3.706068996,0.0338911474481,0.341949019051
2009-02-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.079076923076899994,2.0,0.0,0.0,0.0117953564924,3611749127882489.5,0.0,433.0,3.5804660652,3.706068996,0.0338911474481,0.341949019051
2009-02-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.058469762779800004,2.0,0.0,0.0,0.0117953564924,3378733055117106.0,0.0,433.0,3.5804660652,3.706068996,0.0338911474481,0.341949019051
2009-02-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0707070707071,2.0,1792264179.56,0.0,0.0117953564924,3160750392997562.5,0.418698002947,434.0,3.99916406815,3.99916406815,0.0,0.341949019051
2009-02-23,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.0061910377358500007,2.0,55640828945.7,0.0,0.0117953564924,2956831012804171.5,0.565538353072,435.0,4.56470242122,4.56470242122,0.0,0.341949019051
2009-02-24,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.038675651919100003,2.0,0.0,0.0,0.0117953564924,2766067721655515.5,0.0,435.0,4.56470242122,4.56470242122,0.0,0.341949019051
2009-02-25,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.010155148095899999,2.0,0.0,0.0,0.0117953564924,2587615329344124.0,0.0,435.0,4.56470242122,4.56470242122,0.0,0.341949019051
2009-02-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.088802010611599994,2.0,1783.12092571,0.0,0.0117953564924,2420672404870309.5,0.0927104582025,436.0,4.65741287943,4.65741287943,0.0,0.341949019051
2009-02-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.040760036776,2.0,0.0,0.0,0.0117953564924,2264499991652985.0,0.0,436.0,4.65741287943,4.65741287943,0.0,0.341949019051
2009-03-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.022968197879899999,2.0,11978983.0934,0.0,0.0117953564924,2118403218770791.2,0.379672640493,437.0,5.03708551992,5.03708551992,0.0,0.341949019051
2009-03-03,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.024179620034500002,2.0,74763.6631597,0.0,0.0117953564924,1981732043371047.5,0.231385553919,438.0,5.26847107384,5.26847107384,0.0,0.341949019051
2009-03-04,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.029498525073700002,0.489273807822,-96.8232984077,0.0118318849681,0.0117953564924,1853878363153560.5,-0.254779257456,439.0,5.01369181638,5.26847107384,0.048359240069,0.341949019051
2009-03-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.036389684813800005,2.0,0.0,0.0,0.0117953564924,1734273307466234.0,0.0,439.0,5.01369181638,5.26847107384,0.048359240069,0.341949019051
2009-03-06,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.016864805087100001,2.0,0.0,0.0,0.0117953564924,1622384706984541.5,0.0,439.0,5.01369181638,5.26847107384,0.048359240069,0.341949019051
2009-03-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0070303712036000002,2.0,0.0,0.0,0.0117953564924,1517714725888758.5,0.0,439.0,5.01369181638,5.26847107384,0.048359240069,0.341949019051
2009-03-10,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.023177883272799998,2.0,664.329675195,0.0,0.0117953564924,1419797646799204.0,0.0704962291392,440.0,5.08418804552,5.26847107384,0.0349784644794,0.341949019051
2009-03-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.012578616352200001,0.510419599555,-96.8205288523,0.0118289134561,0.0117953564924,1328197798618610.2,-0.235681434112,441.0,4.84850661141,5.26847107384,0.0797127774915,0.341949019051
2009-03-12,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.014963297572000002,2.0,0.0,0.0,0.0117953564924,1242507618062571.0,0.0,441.0,4.84850661141,5.26847107384,0.0797127774915,0.341949019051
2009-03-13,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0464316423044,2.0,0.0,0.0,0.0117953564924,1162345836252076.2,0.0,441.0,4.84850661141,5.26847107384,0.0797127774915,0.341949019051
2009-03-16,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.010682004930200002,2.0,59843287.1198,0.0,0.0117953564924,1087355786161186.6,0.450248249383,442.0,5.29875486079,5.29875486079,0.0,0.341949019051
2009-03-17,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.011627906976700001,1.10718356979,-95.5128009874,0.0106534786229,0.0117953564924,1017203799957233.0,-0.113202651094,443.0,5.1855522097,5.29875486079,0.0213640098604,0.341949019051
2009-03-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.012605042016799999,1.01735809467,-96.5938971658,0.0115941049215,0.0117953564924,951577748347082.75,-0.0667599791496,444.0,5.11879223055,5.29875486079,0.0339631922917,0.341949019051
2009-03-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0113475177305,0.938723109456,-97.43830527,0.0125653202457,0.0117953564924,890185635550490.5,-0.0656425803868,445.0,5.05314965016,5.29875486079,0.0463514952253,0.341949019051
2009-03-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.014634146341500001,1.04242301932,-96.3038379362,0.0113153261908,0.0117953564924,832754304224646.25,-0.0538270451308,446.0,4.99932260503,5.29875486079,0.0565099280166,0.341949019051
2009-03-23,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0075713453698300001,0.808975694152,-98.5829139194,0.0145806067817,0.0117953564924,779028220081114.38,-0.0762645214314,447.0,4.9230580836,5.29875486079,0.0709028417171,0.341949019051
2009-03-24,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0046242774566499995,2.0,793.550909365,0.0,0.0117953564924,728768334914642.0,0.0301538999982,448.0,4.9532119836,5.29875486079,0.0652120896838,0.341949019051
2009-03-25,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.00172612197929,2.0,281.358131103,0.0,0.0117953564924,681751022984665.12,0.0458100530275,449.0,4.99902203663,5.29875486079,0.0565666523629,0.341949019051
2009-03-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0203905801264,2.0,0.0,0.0,0.0117953564924,637767086017930.75,0.0,449.0,4.99902203663,5.29875486079,0.0565666523629,0.341949019051
2009-03-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.013228257810299999,2.0,35654.8263416,0.0,0.0117953564924,596620822406171.0,0.203865918783,450.0,5.20288795541,5.29875486079,0.0180923458251,0.341949019051
2009-03-30,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.030555555555599998,2.0,4464.65005251,0.0,0.0117953564924,558129156444770.56,0.137650286464,451.0,5.34053824187,5.34053824187,0.0,0.341949019051
2009-03-31,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00323450134771,2.0,655436.311597,0.0,0.0117953564924,522120823813200.62,0.326366225893,452.0,5.66690446777,5.66690446777,0.0,0.341949019051
2009-04-01,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.0271359484148,2.0,155.129566735,0.0,0.0117953564924,488435609373639.31,0.0366592202767,453.0,5.70356368804,5.70356368804,0.0,0.341949019051
2009-04-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0016570008285,2.0,0.0,0.0,0.0117953564924,456923634575350.0,0.0,453.0,5.70356368804,5.70356368804,0.0,0.341949019051
2009-04-03,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.023435346016000003,2.0,61.6074446528,0.0,0.0117953564924,427444690409198.38,0.018901619513,454.0,5.72246530756,5.72246530756,0.0,0.341949019051
2009-04-07,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.019762845849799999,2.0,0.0,0.0,0.0117953564924,399867613608604.94,0.0,454.0,5.72246530756,5.72246530756,0.0,0.341949019051
2009-04-08,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.00057603686635899999,2.0,0.0,0.0,0.0117953564924,374069703053211.06,0.0,454.0,5.72246530756,5.72246530756,0.0,0.341949019051
2009-04-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.033103051237800003,2.0,0.0,0.0,0.0117953564924,349936173823975.62,0.0,454.0,5.72246530756,5.72246530756,0.0,0.341949019051
2009-04-13,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.00059541530217299991,0.357384999622,-96.8479246839,0.0118584211094,0.0117953564924,327359646480493.31,-0.378862124565,455.0,5.34360318299,5.72246530756,0.0662061024756,0.341949019051
2009-04-14,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.011021745606200001,2.0,0.0,0.0,0.0117953564924,306239669288197.19,0.0,455.0,5.34360318299,5.72246530756,0.0662061024756,0.341949019051
2009-04-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.050088391278699997,2.0,2317.53358501,0.0,0.0117953564924,286482271269603.81,0.117791669807,456.0,5.4613948528,5.72246530756,0.0456220249013,0.341949019051
2009-04-16,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.038151364764300005,2.0,0.0,0.0,0.0117953564924,267999544090919.69,0.0,456.0,5.4613948528,5.72246530756,0.0456220249013,0.341949019051
2009-04-17,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.013444876008399999,2.0,0.0,0.0,0.0117953564924,250709250923763.59,0.0,456.0,5.4613948528,5.72246530756,0.0456220249013,0.341949019051
2009-04-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0024227740763200002,2.0,0.0,0.0,0.0117953564924,234534460541734.81,0.0,456.0,5.4613948528,5.72246530756,0.0456220249013,0.341949019051
2009-04-21,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.00273224043716,2.0,-50.4677166726,0.00242130661776,0.0117953564924,219403205022913.22,-0.0264634517398,457.0,5.43493140106,5.72246530756,0.0502465093355,0.341949019051
2009-04-22,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.012480974124799999,2.0,0.0,0.0,0.0117953564924,205248159537563.97,0.0,457.0,5.43493140106,5.72246530756,0.0502465093355,0.341949019051
2009-04-23,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.00210463018641,2.0,0.0,0.0,0.0117953564924,192006342793205.0,0.0,457.0,5.43493140106,5.72246530756,0.0502465093355,0.341949019051
2009-04-24,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.0129557095511,2.0,0.0,0.0,0.0117953564924,179618836806546.62,0.0,457.0,5.43493140106,5.72246530756,0.0502465093355,0.341949019051
2009-04-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.032421177870300001,2.0,0.0,0.0,0.0117953564924,168030524754511.38,0.0,457.0,5.43493140106,5.72246530756,0.0502465093355,0.341949019051
2009-04-28,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0031691155286699998,2.0,0.0,0.0,0.0117953564924,157189845738088.03,0.0,457.0,5.43493140106,5.72246530756,0.0502465093355,0.341949019051
2009-04-29,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.043930635838199991,2.0,-60.1137321852,0.00316660470536,0.0117953564924,147048565367884.94,-0.0344478510007,458.0,5.40048355006,5.72246530756,0.0562662664068,0.341949019051
2009-04-30,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0054413542926200001,0.269302510547,-96.8776973416,0.0118907800178,0.0117953564924,137561561150595.78,-0.474493352375,459.0,4.92599019768,5.72246530756,0.139183912364,0.341949019051
2009-05-04,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.0048105832832200006,2.0,382.959799277,0.0,0.0117953564924,128686621721525.09,0.00721840008735,460.0,4.93320859777,5.72246530756,0.137922497974,0.341949019051
2009-05-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.018551765409900001,2.0,0.0,0.0,0.0117953564924,120384259029838.5,0.0,460.0,4.93320859777,5.72246530756,0.137922497974,0.341949019051
2009-05-06,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.042073170731699999,0.637696992447,-96.8077256337,0.0118152100637,0.0117953564924,112617532640816.66,-0.183039457248,461.0,4.75016914052,5.72246530756,0.169908617139,0.341949019051
2009-05-07,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0076384468491399998,2.0,0.0,0.0,0.0117953564924,105351885373660.95,0.0,461.0,4.75016914052,5.72246530756,0.169908617139,0.341949019051
2009-05-08,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0,1.54716323516,-89.1158202385,0.00762386038157,0.0117953564924,98554989543096.438,-0.0725678290086,462.0,4.67760131151,5.72246530756,0.182589834955,0.341949019051
2009-05-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.0128287363695,2.0,0.0,0.0,0.0117953564924,92196603120961.188,0.0,463.0,4.67760131151,5.72246530756,0.182589834955,0.341949019051
2009-05-12,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0318388564003,2.0,0.0,0.0,0.0117953564924,86248435177673.375,0.0,463.0,4.67760131151,5.72246530756,0.182589834955,0.341949019051
2009-05-13,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.031879194630900005,0.371574988905,-96.8444407515,0.011854654463,0.0117953564924,80684020004914.0,-0.29785895291,464.0,4.3797423586,5.72246530756,0.234640644685,0.341949019051
2009-05-14,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.0094308943089400007,2.0,956273.939584,0.0,0.0117953564924,75478599359435.672,0.0518802879997,465.0,4.4316226466,5.72246530756,0.225574571723,0.341949019051
2009-05-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0124753775443,2.0,0.0,0.0,0.0117953564924,70609012365683.297,0.0,465.0,4.4316226466,5.72246530756,0.225574571723,0.341949019051
2009-05-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0236037234043,0.948449008969,-97.3395829282,0.0124364687831,0.0117953564924,66053592213052.289,-0.1105723313,466.0,4.3210503153,5.72246530756,0.244897070919,0.341949019051
2009-05-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.039155600953399997,0.501211163382,-96.8217063193,0.0118301764689,0.0117953564924,61792070134784.602,-0.0967350425989,467.0,4.2243152727,5.72246530756,0.261801505878,0.341949019051
2009-05-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.022678951098500003,0.302142926711,-96.864582115,0.0118764877884,0.0117953564924,57805484964792.25,-0.0829031347693,468.0,4.14141213793,5.72246530756,0.276288816908,0.341949019051
2009-05-21,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.027556200145000001,0.521648529176,-96.8191490496,0.0118274340003,0.0117953564924,54076098838025.211,-0.028378134862,469.0,4.11303400307,5.72246530756,0.281247891946,0.341949019051
2009-05-22,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.031757233592099997,2.0,278196.5827,0.0,0.0117953564924,50587318267830.039,0.0591234294777,470.0,4.17215743255,5.72246530756,0.270916081039,0.341949019051
2009-05-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.0018221574344000002,2.0,0.0,0.0,0.0117953564924,47323620315066.812,0.0,470.0,4.17215743255,5.72246530756,0.270916081039,0.341949019051
2009-05-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.01715954728,2.0,0.0,0.0,0.0117953564924,44270483538494.539,0.0,470.0,4.17215743255,5.72246530756,0.270916081039,0.341949019051
2009-06-01,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.059435364041599992,0.689435013971,-96.8038683136,0.0118110922765,0.0117953564924,41414323310204.57,-0.143184665447,471.0,4.0289727671,5.72246530756,0.295937580996,0.341949019051
2009-06-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.0059607293127599999,2.0,0.0,0.0,0.0117953564924,38742431483739.758,0.0,471.0,4.0289727671,5.72246530756,0.295937580996,0.341949019051
2009-06-03,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.043569187870300001,2.0,0.0,0.0,0.0117953564924,36242919775111.383,0.0,471.0,4.0289727671,5.72246530756,0.295937580996,0.341949019051
2009-06-04,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0080160320641299992,2.0,0.0,0.0,0.0117953564924,33904666886388.273,0.0,471.0,4.0289727671,5.72246530756,0.295937580996,0.341949019051
2009-06-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00066269052352600007,2.0,915.943764999,0.0,0.0117953564924,31717269022809.414,0.0645927497732,472.0,4.09356551687,5.72246530756,0.284650007145,0.341949019051
2009-06-08,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.028183023872700004,2.0,-17.4758771989,0.000662580733844,0.0117953564924,29670993601983.0,-0.00542553415093,473.0,4.08813998272,5.72246530756,0.285598118467,0.341949019051
2009-06-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.020960980328900002,2.0,0.0,0.0,0.0117953564924,27756735950242.16,0.0,473.0,4.08813998272,5.72246530756,0.285598118467,0.341949019051
2009-06-10,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,-0.014529374605199999,2.0,0.0,0.0,0.0117953564924,25965978792162.02,0.0,473.0,4.08813998272,5.72246530756,0.285598118467,0.341949019051
2009-06-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.020512820512800001,2.0,0.0,0.0,0.0117953564924,24290754353956.891,0.0,473.0,4.08813998272,5.72246530756,0.285598118467,0.341949019051
