DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
20061017,120260.0000,120310.0000,119370.0000,120140.0000,203382,259434,0,0,0.0000
20061018,120280.0000,120990.0000,119970.0000,120400.0000,278314,263660,0,0,0.0000
20061019,120300.0000,120790.0000,120140.0000,120590.0000,201238,264354,0,0,0.0000
20061020,120590.0000,120770.0000,119990.0000,120480.0000,160338,266112,0,0,0.0000
20061023,120580.0000,121710.0000,120260.0000,121430.0000,245458,274518,0,0,0.0000
20061024,121300.0000,121810.0000,121270.0000,121760.0000,181100,272564,0,0,0.0000
20061025,121700.0000,121950.0000,121180.0000,121890.0000,228606,267654,0,0,0.0000
20061026,121870.0000,122210.0000,121320.0000,121890.0000,202930,268734,0,0,0.0000
20061027,121890.0000,121900.0000,121100.0000,121370.0000,215934,262834,0,0,0.0000
20061030,121320.0000,121530.0000,120810.0000,121220.0000,187558,263138,0,0,0.0000
20061031,121200.0000,121460.0000,120530.0000,121190.0000,267884,262604,0,0,0.0000
20061101,121160.0000,121570.0000,120340.0000,120630.0000,290026,260662,0,0,0.0000
20061102,120630.0000,120880.0000,120080.0000,120360.0000,210042,255346,0,0,0.0000
20061103,120370.0000,120980.0000,119910.0000,120080.0000,243394,252150,0,0,0.0000
20061106,120130.0000,121480.0000,120040.0000,121330.0000,210620,262566,0,0,0.0000
20061107,121320.0000,122210.0000,121210.0000,121880.0000,241544,261358,0,0,0.0000
20061108,121820.0000,122200.0000,121230.0000,122080.0000,282062,257450,0,0,0.0000
20061109,122120.0000,122180.0000,121150.0000,121410.0000,249986,251200,0,0,0.0000
20061110,121410.0000,121550.0000,120990.0000,121330.0000,173232,250904,0,0,0.0000
20061113,121380.0000,122040.0000,121170.0000,121590.0000,181620,253540,0,0,0.0000
20061114,121610.0000,122660.0000,121170.0000,122540.0000,286168,259810,0,0,0.0000
20061115,122570.0000,123270.0000,122400.0000,122880.0000,214682,256698,0,0,0.0000
20061116,122770.0000,123580.0000,122740.0000,123500.0000,217114,258156,0,0,0.0000
20061117,123380.0000,123760.0000,123100.0000,123680.0000,172270,260906,0,0,0.0000
20061120,123680.0000,123850.0000,123310.0000,123520.0000,201984,261234,0,0,0.0000
20061121,123470.0000,123670.0000,123220.0000,123470.0000,139380,256852,0,0,0.0000
20061122,123480.0000,123840.0000,123250.0000,123540.0000,117328,250234,0,0,0.0000
20061124,123470.0000,123470.0000,122800.0000,123010.0000,70638,247936,0,0,0.0000
20061127,122900.0000,123230.0000,121340.0000,121370.0000,287042,242530,0,0,0.0000
20061128,121370.0000,121730.0000,120940.0000,121530.0000,280610,239964,0,0,0.0000
20061129,121650.0000,122620.0000,121620.0000,122530.0000,254630,236062,0,0,0.0000
20061130,122560.0000,122980.0000,121810.0000,122470.0000,321712,234344,0,0,0.0000
20061201,122430.0000,122730.0000,121060.0000,122240.0000,352792,240096,0,0,0.0000
20061204,122100.0000,123290.0000,122060.0000,122970.0000,241990,237502,0,0,0.0000
20061205,122990.0000,123520.0000,122880.0000,123480.0000,232612,238112,0,0,0.0000
20061206,123470.0000,123530.0000,123080.0000,123260.0000,172238,235346,0,0,0.0000
20061207,123200.0000,123720.0000,122750.0000,122860.0000,265436,224660,200703,200703,0.0000
20061208,123740.0000,124330.0000,123360.0000,123960.0000,304394,50894,0,0,870.0000
20061211,123980.0000,124490.0000,123960.0000,124300.0000,208290,85912,0,0,0.0000
20061212,124300.0000,124350.0000,123450.0000,124120.0000,322274,127768,0,0,0.0000
20061213,124070.0000,124620.0000,123930.0000,124230.0000,316956,177954,0,0,0.0000
20061214,124190.0000,125270.0000,124050.0000,125090.0000,316956,177954,0,0,0.0000
20061215,125150.0000,125770.0000,125030.0000,125350.0000,308338,206782,0,0,0.0000
20061218,125360.0000,125790.0000,125170.0000,125360.0000,167870,206252,0,0,0.0000
20061219,125390.0000,125770.0000,124820.0000,125510.0000,163232,204708,0,0,0.0000
20061220,125550.0000,125800.0000,125340.0000,125440.0000,204998,210156,0,0,0.0000
20061221,125500.0000,125750.0000,124740.0000,125010.0000,124716,210226,0,0,0.0000
20061222,125070.0000,125220.0000,124110.0000,124180.0000,172936,207216,0,0,0.0000
20061226,124270.0000,125010.0000,124150.0000,124940.0000,140318,198172,0,0,0.0000
20061227,124950.0000,125950.0000,124910.0000,125870.0000,67208,199260,0,0,0.0000
20061228,125850.0000,126080.0000,125510.0000,125740.0000,111082,204188,0,0,0.0000
20061229,125740.0000,126000.0000,125250.0000,125390.0000,117752,204546,0,0,0.0000
20070103,126070.0000,126520.0000,124710.0000,125300.0000,81794,205394,0,0,0.0000
20070104,125410.0000,125760.0000,124680.0000,125490.0000,288306,211536,0,0,0.0000
20070105,125540.0000,125570.0000,124290.0000,124500.0000,241364,211142,0,0,0.0000
20070108,124600.0000,125140.0000,124050.0000,124920.0000,253160,213112,0,0,0.0000
20070109,124990.0000,125350.0000,124360.0000,124830.0000,243294,213638,0,0,0.0000
20070110,124890.0000,125450.0000,124170.0000,125080.0000,258002,215346,0,0,0.0000
20070111,125220.0000,126020.0000,124810.0000,125660.0000,232138,216906,0,0,0.0000
20070112,125670.0000,126310.0000,125450.0000,126260.0000,191996,222264,0,0,0.0000
20070116,126400.0000,126540.0000,125920.0000,126280.0000,125400,222338,0,0,0.0000
20070117,126210.0000,126680.0000,126010.0000,126390.0000,173972,226198,0,0,0.0000
20070118,126280.0000,126650.0000,125820.0000,126030.0000,227002,224030,0,0,0.0000
20070119,125880.0000,126350.0000,125760.0000,126100.0000,255772,230006,0,0,0.0000
20070122,126130.0000,126270.0000,124950.0000,125340.0000,192474,229742,0,0,0.0000
20070123,125380.0000,126000.0000,125110.0000,125920.0000,210242,237624,0,0,0.0000
20070124,125960.0000,126740.0000,125860.0000,126610.0000,206120,240858,0,0,0.0000
20070125,126690.0000,126700.0000,125270.0000,125410.0000,241720,237532,0,0,0.0000
20070126,125440.0000,125750.0000,124640.0000,125230.0000,267448,243454,0,0,0.0000
20070129,125210.0000,125770.0000,124960.0000,125250.0000,205370,240446,0,0,0.0000
20070130,125270.0000,125720.0000,125110.0000,125600.0000,185756,240208,0,0,0.0000
20070131,125650.0000,126890.0000,125140.0000,126600.0000,266756,251642,0,0,0.0000
20070201,126570.0000,127260.0000,126550.0000,127110.0000,198782,251192,0,0,0.0000
20070202,127140.0000,127360.0000,126680.0000,126890.0000,148652,248172,0,0,0.0000
20070205,126770.0000,127100.0000,126600.0000,127030.0000,131672,249502,0,0,0.0000
20070206,126970.0000,127160.0000,126610.0000,126970.0000,145680,247116,0,0,0.0000
20070207,127000.0000,127340.0000,126590.0000,127100.0000,188146,247398,0,0,0.0000
20070208,127060.0000,127070.0000,126020.0000,126720.0000,232286,250488,0,0,0.0000
20070209,126700.0000,127030.0000,125710.0000,126140.0000,243130,254008,0,0,0.0000
20070212,126040.0000,126320.0000,125610.0000,125840.0000,164708,253402,0,0,0.0000
20070213,125860.0000,126890.0000,125860.0000,126860.0000,192260,255346,0,0,0.0000
20070214,126850.0000,127850.0000,126820.0000,127650.0000,177442,263402,0,0,0.0000
20070215,127640.0000,128030.0000,127600.0000,127870.0000,161238,268494,0,0,0.0000
20070216,127790.0000,127930.0000,127640.0000,127870.0000,110732,270536,0,0,0.0000
20070220,127900.0000,128160.0000,127220.0000,127960.0000,182122,279344,0,0,0.0000
20070221,127950.0000,128020.0000,127230.0000,127580.0000,199148,272286,0,0,0.0000
20070222,127550.0000,127820.0000,126660.0000,127040.0000,235070,267438,0,0,0.0000
20070223,127010.0000,127080.0000,126500.0000,126640.0000,175458,270010,0,0,0.0000
20070226,126700.0000,127190.0000,126290.0000,126540.0000,207260,269320,0,0,0.0000
20070227,126570.0000,126620.0000,121020.0000,121800.0000,643232,287836,0,0,0.0000
20070228,121750.0000,123560.0000,121630.0000,122740.0000,492690,278638,0,0,0.0000
20070301,122660.0000,123130.0000,120670.0000,122520.0000,539012,284210,0,0,0.0000
20070302,122630.0000,122940.0000,121010.0000,121080.0000,372424,274978,0,0,0.0000
20070305,120750.0000,121950.0000,119700.0000,120360.0000,457830,267590,0,0,0.0000
20070306,120620.0000,122290.0000,120620.0000,122150.0000,320444,268454,0,0,0.0000
20070307,122250.0000,122580.0000,121780.0000,122010.0000,272142,269256,200706,200706,0.0000
20070308,122900.0000,124010.0000,122900.0000,123760.0000,279464,31338,0,0,940.0000
20070309,123820.0000,124400.0000,123220.0000,123840.0000,332350,38924,0,0,0.0000
20070312,123890.0000,124430.0000,123390.0000,124110.0000,306986,79920,0,0,0.0000
20070313,124040.0000,124140.0000,121720.0000,121890.0000,482678,104314,0,0,0.0000
20070314,121860.0000,122560.0000,120350.0000,122490.0000,659696,120610,0,0,0.0000
20070315,122620.0000,122850.0000,121980.0000,122560.0000,339036,139942,0,0,0.0000
20070316,122400.0000,122840.0000,121760.0000,122110.0000,246926,142442,0,0,0.0000
20070319,121960.0000,123340.0000,121900.0000,123290.0000,220988,138742,0,0,0.0000
20070320,123270.0000,123870.0000,123030.0000,123850.0000,202638,142238,0,0,0.0000
20070321,123810.0000,125700.0000,123500.0000,125230.0000,311356,143982,0,0,0.0000
20070322,125190.0000,125740.0000,124960.0000,125450.0000,274554,142276,0,0,0.0000
20070323,125410.0000,125990.0000,125330.0000,125670.0000,190310,143438,0,0,0.0000
20070326,125610.0000,125780.0000,124510.0000,125330.0000,276874,140978,0,0,0.0000
20070327,125280.0000,125350.0000,124550.0000,124840.0000,223222,137062,0,0,0.0000
20070328,124550.0000,124620.0000,123290.0000,123880.0000,330916,138450,0,0,0.0000
20070329,123960.0000,124660.0000,123410.0000,124160.0000,315054,135340,0,0,0.0000
20070330,124220.0000,124920.0000,123150.0000,124400.0000,328596,135624,0,0,0.0000
20070402,124380.0000,124650.0000,123910.0000,124490.0000,233146,142190,0,0,0.0000
20070403,124520.0000,126270.0000,124470.0000,125800.0000,245048,153274,0,0,0.0000
20070404,125770.0000,126100.0000,125550.0000,125950.0000,155922,150032,0,0,0.0000
20070405,125940.0000,126430.0000,125710.0000,126220.0000,119478,147010,0,0,0.0000
20070406,126220.0000,126700.0000,126150.0000,126220.0000,5458,147010,0,0,0.0000
20070409,126590.0000,126680.0000,126250.0000,126390.0000,117306,148192,0,0,0.0000
20070410,126390.0000,126590.0000,126180.0000,126320.0000,141878,148050,0,0,0.0000
20070411,126340.0000,126500.0000,125150.0000,125540.0000,287774,151828,0,0,0.0000
20070412,125540.0000,126190.0000,124870.0000,126040.0000,250004,151208,0,0,0.0000
20070413,126060.0000,126850.0000,125870.0000,126730.0000,219460,155324,0,0,0.0000
20070416,126830.0000,127890.0000,126760.0000,127690.0000,189696,159330,0,0,0.0000
20070417,127640.0000,128470.0000,127360.0000,128260.0000,257776,170974,0,0,0.0000
20070418,128090.0000,128890.0000,127830.0000,128580.0000,253048,175914,0,0,0.0000
20070419,128510.0000,128790.0000,127660.0000,128710.0000,265496,184538,0,0,0.0000
20070420,128760.0000,130310.0000,128670.0000,130190.0000,252702,204546,0,0,0.0000
20070423,130200.0000,130400.0000,129650.0000,129740.0000,190890,203164,0,0,0.0000
20070424,129840.0000,130370.0000,129480.0000,130070.0000,268270,204678,0,0,0.0000
20070425,130130.0000,131530.0000,129900.0000,131200.0000,298308,214888,0,0,0.0000
20070426,131250.0000,131730.0000,131120.0000,131690.0000,222234,218090,0,0,0.0000
20070427,131620.0000,131880.0000,131130.0000,131750.0000,239518,224092,0,0,0.0000
20070430,131700.0000,132010.0000,131020.0000,131160.0000,233320,226980,0,0,0.0000
20070501,131130.0000,131800.0000,130780.0000,131780.0000,301580,235852,0,0,0.0000
20070502,131780.0000,132900.0000,131740.0000,132480.0000,233134,239762,0,0,0.0000
20070503,132470.0000,132900.0000,132300.0000,132780.0000,230864,241216,0,0,0.0000
20070504,132750.0000,133500.0000,132610.0000,133190.0000,241578,245022,0,0,0.0000
20070507,133130.0000,133500.0000,133050.0000,133400.0000,138390,248778,0,0,0.0000
20070508,133350.0000,133560.0000,132700.0000,133460.0000,204766,253162,0,0,0.0000
20070509,133410.0000,134070.0000,133180.0000,133840.0000,234860,254872,0,0,0.0000
20070510,133760.0000,133800.0000,132460.0000,132690.0000,310928,249618,0,0,0.0000
20070511,132660.0000,133850.0000,132350.0000,133790.0000,247912,250292,0,0,0.0000
20070514,133810.0000,134210.0000,133320.0000,133880.0000,256078,253866,0,0,0.0000
20070515,133780.0000,135170.0000,133470.0000,134380.0000,468582,269678,0,0,0.0000
20070516,134320.0000,135320.0000,134020.0000,135300.0000,319566,270578,0,0,0.0000
20070517,135220.0000,135540.0000,134860.0000,135060.0000,252030,264380,0,0,0.0000
20070518,135060.0000,136020.0000,134950.0000,135990.0000,235166,269110,0,0,0.0000
20070521,135960.0000,136220.0000,135550.0000,135710.0000,222210,267976,0,0,0.0000
20070522,135620.0000,136180.0000,135540.0000,135590.0000,219830,267660,0,0,0.0000
20070523,135600.0000,136350.0000,135310.0000,135580.0000,279706,265634,0,0,0.0000
20070524,135560.0000,136530.0000,134490.0000,134800.0000,466576,264480,0,0,0.0000
20070525,134780.0000,135390.0000,134720.0000,135270.0000,260330,263896,0,0,0.0000
20070530,135530.0000,136630.0000,134700.0000,136560.0000,347594,272316,0,0,0.0000
20070531,136570.0000,136950.0000,136310.0000,136500.0000,229718,264138,0,0,0.0000
20070601,136530.0000,137080.0000,136380.0000,136890.0000,224838,258288,0,0,0.0000
20070604,136700.0000,137020.0000,136340.0000,136780.0000,179466,257734,0,0,0.0000
20070605,136720.0000,136890.0000,135610.0000,136150.0000,314630,256134,0,0,0.0000
20070606,136170.0000,136300.0000,134440.0000,134610.0000,342694,250514,0,0,0.0000
20070607,134610.0000,135160.0000,132470.0000,132610.0000,547950,232016,200709,200709,0.0000
20070608,133770.0000,135630.0000,133150.0000,135450.0000,447872,62556,0,0,1150.0000
20070611,135420.0000,136040.0000,135030.0000,135560.0000,344866,93378,0,0,0.0000
20070612,135490.0000,135730.0000,133950.0000,134210.0000,463490,115774,0,0,0.0000
20070613,134020.0000,136150.0000,133950.0000,136050.0000,376074,128288,0,0,0.0000
20070614,136000.0000,137070.0000,135950.0000,136880.0000,327892,137766,0,0,0.0000
20070615,136880.0000,138130.0000,136820.0000,137530.0000,224076,144216,0,0,0.0000
20070618,137510.0000,138000.0000,137120.0000,137300.0000,180106,145904,0,0,0.0000
20070619,137240.0000,137720.0000,136930.0000,137550.0000,223308,152448,0,0,0.0000
20070620,137490.0000,138120.0000,135920.0000,136080.0000,367014,157418,0,0,0.0000
20070621,136120.0000,136780.0000,135070.0000,136600.0000,431658,160900,0,0,0.0000
20070622,136470.0000,136640.0000,134710.0000,135060.0000,393492,161688,0,0,0.0000
20070625,134990.0000,135940.0000,134010.0000,134790.0000,389958,170160,0,0,0.0000
20070626,134820.0000,135580.0000,133930.0000,133960.0000,436698,175998,0,0,0.0000
20070627,134030.0000,135320.0000,133510.0000,135200.0000,358892,165410,0,0,0.0000
20070628,135200.0000,135930.0000,134920.0000,135170.0000,281034,161826,0,0,0.0000
20070629,135210.0000,136170.0000,134020.0000,135170.0000,360882,164712,0,0,0.0000
20070702,135210.0000,136370.0000,135100.0000,136270.0000,215632,161526,0,0,0.0000
20070703,136350.0000,136820.0000,136290.0000,136650.0000,215632,160130,0,0,0.0000
20070705,136740.0000,136980.0000,136000.0000,136500.0000,189494,158788,0,0,0.0000
20070706,136560.0000,137250.0000,136280.0000,137080.0000,204700,161878,0,0,0.0000
20070709,137080.0000,137600.0000,137040.0000,137400.0000,206848,164512,0,0,0.0000
20070710,137390.0000,137480.0000,135740.0000,135850.0000,338804,165254,0,0,0.0000
20070711,135850.0000,136920.0000,135400.0000,136770.0000,332762,167986,0,0,0.0000
20070712,136890.0000,139500.0000,136720.0000,139200.0000,315352,179026,0,0,0.0000
20070713,139250.0000,140120.0000,139070.0000,139730.0000,209400,180290,0,0,0.0000
20070716,139730.0000,140660.0000,139490.0000,140290.0000,239924,189510,0,0,0.0000
20070717,140330.0000,140970.0000,140020.0000,140500.0000,264616,197564,0,0,0.0000
20070718,139980.0000,140310.0000,139750.0000,140030.0000,405828,184224,0,0,0.0000
20070719,140260.0000,140890.0000,140160.0000,140610.0000,252236,181468,0,0,0.0000
20070720,140380.0000,140770.0000,138710.0000,139380.0000,252236,185506,0,0,0.0000
20070723,139440.0000,140450.0000,139300.0000,140110.0000,233802,185866,0,0,0.0000
20070724,140000.0000,140280.0000,137680.0000,138130.0000,403034,178930,0,0,0.0000
20070725,138140.0000,138860.0000,137310.0000,138410.0000,464762,178244,0,0,0.0000
20070726,138520.0000,138730.0000,133840.0000,135340.0000,690704,178630,0,0,0.0000
20070727,135500.0000,135950.0000,132730.0000,132840.0000,556036,194700,0,0,0.0000
20070730,132870.0000,134480.0000,132530.0000,134110.0000,438830,184992,0,0,0.0000
20070731,134130.0000,135460.0000,132270.0000,132750.0000,502108,183046,0,0,0.0000
20070801,132430.0000,134440.0000,131110.0000,134040.0000,689172,197812,0,0,0.0000
20070802,134250.0000,135540.0000,133620.0000,135270.0000,457308,190460,0,0,0.0000
20070803,135260.0000,135430.0000,132090.0000,132660.0000,535520,195314,0,0,0.0000
20070806,132430.0000,135130.0000,132030.0000,134710.0000,546904,206772,0,0,0.0000
20070807,134700.0000,136500.0000,133860.0000,135480.0000,550290,206872,0,0,0.0000
20070808,135620.0000,137400.0000,135320.0000,137050.0000,506498,198820,0,0,0.0000
20070809,137050.0000,137100.0000,133170.0000,133270.0000,697896,199806,0,0,0.0000
20070810,133090.0000,133660.0000,131070.0000,132370.0000,731792,203674,0,0,0.0000
20070813,132750.0000,133830.0000,132500.0000,132550.0000,390482,200180,0,0,0.0000
20070814,132500.0000,133130.0000,130600.0000,130890.0000,490974,201202,0,0,0.0000
20070815,130670.0000,131590.0000,128800.0000,129210.0000,586836,205918,0,0,0.0000
20070816,128980.0000,129760.0000,125550.0000,129440.0000,820282,220882,0,0,0.0000
20070817,128130.0000,132500.0000,127910.0000,131050.0000,569518,208814,0,0,0.0000
20070820,130690.0000,132200.0000,130230.0000,131490.0000,378206,195508,0,0,0.0000
20070821,131220.0000,132240.0000,130780.0000,131170.0000,365382,189788,0,0,0.0000
20070822,131160.0000,132850.0000,131160.0000,132750.0000,295048,192798,0,0,0.0000
20070823,133020.0000,133790.0000,132020.0000,132610.0000,262634,190296,0,0,0.0000
20070824,132480.0000,134180.0000,132160.0000,134070.0000,232806,189132,0,0,0.0000
20070827,134010.0000,134190.0000,133360.0000,133520.0000,225648,183598,0,0,0.0000
20070828,133510.0000,133530.0000,130690.0000,130950.0000,332362,192050,0,0,0.0000
20070829,130910.0000,133250.0000,130640.0000,133110.0000,324364,189114,0,0,0.0000
20070830,133180.0000,133400.0000,132050.0000,132790.0000,377810,191624,0,0,0.0000
20070831,132900.0000,134540.0000,132760.0000,133640.0000,318936,199412,0,0,0.0000
20070904,133630.0000,135150.0000,133110.0000,134560.0000,277112,195716,0,0,0.0000
20070905,134450.0000,134510.0000,132670.0000,133430.0000,348970,192258,0,0,0.0000
20070906,133320.0000,134170.0000,132930.0000,133780.0000,288012,194902,200712,200712,0.0000
20070907,134610.0000,134650.0000,132000.0000,132620.0000,417544,1724,0,0,930.0000
20070910,132330.0000,133100.0000,132100.0000,132540.0000,392806,2640,0,0,0.0000
20070911,132450.0000,134370.0000,132380.0000,134220.0000,336440,5868,0,0,0.0000
20070912,134060.0000,134760.0000,133750.0000,134290.0000,319968,14272,0,0,0.0000
20070913,134230.0000,135810.0000,134010.0000,135360.0000,296546,36788,0,0,0.0000
20070914,135050.0000,135690.0000,134340.0000,135510.0000,328624,55236,0,0,0.0000
20070917,135410.0000,135560.0000,134650.0000,135030.0000,344170,85640,0,0,0.0000
20070918,135030.0000,138470.0000,134720.0000,138350.0000,467090,115820,0,0,0.0000
20070919,138460.0000,139620.0000,138300.0000,138980.0000,319446,127252,0,0,0.0000
20070920,138880.0000,139180.0000,138370.0000,138550.0000,333698,146606,0,0,0.0000
20070921,138490.0000,139690.0000,138450.0000,139010.0000,193830,146934,0,0,0.0000
20070924,138960.0000,139630.0000,138410.0000,138620.0000,263624,149962,0,0,0.0000
20070925,138370.0000,138850.0000,137820.0000,138680.0000,283218,155208,0,0,0.0000
20070926,138700.0000,139990.0000,138700.0000,139580.0000,303330,151068,0,0,0.0000
20070927,139640.0000,140360.0000,139520.0000,140050.0000,249304,157256,0,0,0.0000
20070928,139910.0000,140080.0000,139320.0000,139940.0000,253172,164262,0,0,0.0000
20071001,139810.0000,141980.0000,139630.0000,141570.0000,328254,177148,0,0,0.0000
20071002,141520.0000,141910.0000,140920.0000,141060.0000,248562,174192,0,0,0.0000
20071003,141060.0000,141160.0000,140240.0000,140520.0000,263180,180600,0,0,0.0000
20071004,140570.0000,140900.0000,140260.0000,140410.0000,174474,181558,0,0,0.0000
20071005,140290.0000,142040.0000,140250.0000,141560.0000,274682,186836,0,0,0.0000
20071008,141470.0000,141640.0000,140860.0000,141120.0000,287686,193966,0,0,0.0000
20071009,141190.0000,142480.0000,140950.0000,142370.0000,253362,190498,0,0,0.0000
20071010,142280.0000,142340.0000,140760.0000,141420.0000,294682,185524,0,0,0.0000
20071011,141440.0000,142670.0000,140150.0000,140860.0000,446430,188360,0,0,0.0000
20071012,140760.0000,141930.0000,140380.0000,141790.0000,283876,190080,0,0,0.0000
20071015,141830.0000,142050.0000,139670.0000,140660.0000,354486,194750,0,0,0.0000
20071016,140640.0000,140850.0000,139370.0000,139720.0000,350536,194756,0,0,0.0000
20071017,140120.0000,140780.0000,138310.0000,139670.0000,431756,204260,0,0,0.0000
20071018,139630.0000,139840.0000,138780.0000,139400.0000,284382,209868,0,0,0.0000
20071019,139570.0000,139570.0000,135210.0000,135600.0000,548504,220704,0,0,0.0000
20071022,135320.0000,136370.0000,134120.0000,136100.0000,479338,215074,0,0,0.0000
20071023,136390.0000,137270.0000,135840.0000,137070.0000,363214,214984,0,0,0.0000
20071024,136750.0000,137330.0000,135050.0000,137060.0000,545022,217778,0,0,0.0000
20071025,137290.0000,137760.0000,135820.0000,137390.0000,450506,217256,0,0,0.0000
20071026,137480.0000,138740.0000,137100.0000,138480.0000,303678,216476,0,0,0.0000
20071029,138550.0000,139320.0000,138550.0000,139070.0000,208608,216104,0,0,0.0000
20071030,139000.0000,139000.0000,138080.0000,138220.0000,379122,216082,0,0,0.0000
20071031,138120.0000,139940.0000,137920.0000,139360.0000,206702,215108,0,0,0.0000
20071101,139400.0000,139490.0000,135710.0000,136080.0000,458298,220808,0,0,0.0000
20071102,136050.0000,136850.0000,134670.0000,136420.0000,543486,221068,0,0,0.0000
20071105,135890.0000,136400.0000,134670.0000,135550.0000,437472,213150,0,0,0.0000
20071106,135590.0000,136900.0000,135320.0000,136770.0000,347934,209968,0,0,0.0000
20071107,136620.0000,136620.0000,132970.0000,133550.0000,547008,218000,0,0,0.0000
20071108,132760.0000,132760.0000,132490.0000,132620.0000,702294,214392,0,0,0.0000
20071109,132780.0000,133110.0000,130130.0000,130470.0000,585530,219546,0,0,0.0000
20071112,130480.0000,131780.0000,129760.0000,129900.0000,0,0,0,0,0.0000
20071113,129860.0000,133520.0000,129850.0000,133300.0000,0,0,0,0,0.0000
20071114,133230.0000,134230.0000,132290.0000,132750.0000,411446,204950,0,0,0.0000
20071115,132750.0000,133130.0000,130850.0000,131600.0000,506604,201746,0,0,0.0000
20071116,131510.0000,132430.0000,130800.0000,131900.0000,490184,202158,0,0,0.0000
20071119,132140.0000,132280.0000,129640.0000,129930.0000,441316,204782,0,0,0.0000
20071120,130170.0000,131330.0000,128630.0000,130600.0000,589242,212408,0,0,0.0000
20071121,130320.0000,130410.0000,128090.0000,128160.0000,442696,204820,0,0,0.0000
20071123,128870.0000,130000.0000,128310.0000,129860.0000,134678,198078,0,0,0.0000
20071126,130050.0000,130820.0000,127430.0000,127720.0000,434124,195954,0,0,0.0000
20071127,127670.0000,130180.0000,127590.0000,129550.0000,538336,202580,0,0,0.0000
20071128,129600.0000,133500.0000,129060.0000,133070.0000,445008,215894,0,0,0.0000
20071129,132910.0000,133710.0000,132410.0000,133330.0000,400474,212372,0,0,0.0000
20071130,133410.0000,134930.0000,133060.0000,134220.0000,383094,209862,0,0,0.0000
20071203,134100.0000,134320.0000,133180.0000,133490.0000,272160,203050,0,0,0.0000
20071204,133440.0000,133540.0000,132550.0000,132620.0000,262658,198670,0,0,0.0000
20071205,132680.0000,134830.0000,132670.0000,134560.0000,331478,200244,0,0,0.0000
20071206,135010.0000,136530.0000,134240.0000,136170.0000,304052,201920,200803,200803,0.0000
20071207,136820.0000,138000.0000,136450.0000,137300.0000,235196,2374,0,0,770.0000
20071210,137500.0000,138500.0000,136880.0000,138330.0000,212340,4474,0,0,0.0000
20071211,138470.0000,138800.0000,135140.0000,135330.0000,435750,7030,0,0,0.0000
20071212,135540.0000,138500.0000,134110.0000,135840.0000,508922,13322,0,0,0.0000
20071213,135750.0000,136210.0000,134450.0000,135980.0000,409234,28468,0,0,0.0000
20071214,135990.0000,136470.0000,134220.0000,134400.0000,338678,46660,0,0,0.0000
20071217,134310.0000,134360.0000,132480.0000,132690.0000,410886,76918,0,0,0.0000
20071218,132970.0000,133750.0000,131810.0000,133280.0000,447128,101924,0,0,0.0000
20071219,133440.0000,133850.0000,132290.0000,132980.0000,364886,122422,0,0,0.0000
20071220,133020.0000,133640.0000,132330.0000,133500.0000,290472,129478,0,0,0.0000
20071221,133480.0000,135680.0000,133370.0000,135500.0000,194364,133254,0,0,0.0000
20071224,135400.0000,136540.0000,135310.0000,136270.0000,52274,132418,0,0,0.0000
20071226,136310.0000,136510.0000,135800.0000,136430.0000,72114,134960,0,0,0.0000
20071227,136340.0000,136520.0000,134260.0000,134590.0000,210548,135362,0,0,0.0000
20071228,134760.0000,135470.0000,133700.0000,134270.0000,171826,135682,0,0,0.0000
20071231,134230.0000,134540.0000,133010.0000,133280.0000,105646,136476,0,0,0.0000
20080102,133340.0000,133760.0000,130500.0000,131360.0000,332312,145566,0,0,0.0000
20080103,131480.0000,131940.0000,130780.0000,131430.0000,253124,143986,0,0,0.0000
20080104,131370.0000,131810.0000,128420.0000,128870.0000,364108,151346,0,0,0.0000
20080107,128880.0000,129560.0000,127820.0000,128780.0000,412058,149850,0,0,0.0000
20080108,128700.0000,129580.0000,126150.0000,126510.0000,486886,153120,0,0,0.0000
20080109,126420.0000,127940.0000,125500.0000,127450.0000,521132,152160,0,0,0.0000
20080110,127750.0000,129840.0000,126770.0000,128440.0000,543338,153008,0,0,0.0000
20080111,128350.0000,128390.0000,125900.0000,126610.0000,429318,158720,0,0,0.0000
20080114,126610.0000,128340.0000,125900.0000,127980.0000,256288,157198,0,0,0.0000
20080115,127980.0000,128070.0000,125240.0000,125640.0000,407894,155294,0,0,0.0000
20080116,125200.0000,126430.0000,124190.0000,124900.0000,522780,162080,0,0,0.0000
20080117,124860.0000,125850.0000,121540.0000,122160.0000,556904,171744,0,0,0.0000
20080118,122210.0000,123840.0000,120510.0000,121060.0000,574312,0,0,0,0.0000
20080122,121060.0000,121430.0000,114560.0000,119150.0000,721292,189406,0,0,0.0000
20080123,119670.0000,123000.0000,116340.0000,122720.0000,652994,193752,0,0,0.0000
20080124,122710.0000,124060.0000,121840.0000,123650.0000,413180,182398,0,0,0.0000
20080125,123820.0000,124900.0000,121900.0000,122360.0000,406886,175562,0,0,0.0000
20080128,122410.0000,123990.0000,120830.0000,123770.0000,367396,175278,0,0,0.0000
20080129,123620.0000,125040.0000,123390.0000,124710.0000,276152,174110,0,0,0.0000
20080130,124710.0000,126780.0000,123560.0000,123940.0000,424416,175608,0,0,0.0000
20080131,123900.0000,126980.0000,122390.0000,126140.0000,497800,177944,0,0,0.0000
